% Model,ghost_cell_flux.mph
% Version,COMSOL 5.3.1.275
% Date,"Sep 27 2019, 15:21"
% Table,time_to_equilibrium_3 {tbl21} - Pressure {gev28} (sw1(t))
% K_ads (m^3/kg),Pressurization cycles index,t (h),p_in (Pa),alpha (1),c_in (ug/m^3),j_ck (ug/(m^2*s)),m_ads (g),c_ads (mol/kg),c_ads_vol (ug/m^3),c_ads/c_gas (1),alpha_ck (1),n_ck (ug/s),c_gas (ug/m^3),c_liq (ug/m^3),u_ck (cm/h),Pe (1)
0,2,54,-15,2.0616043977292124E-6,5.0746612149529025,0.5289179323297076,0,0,0,0,0.02095619885722977,0.21135560575894644,51583.90701473103,275343.4967851421,4.370541955009592,0.20786598827869626
0,2,55,-15,2.06259160788661E-6,5.077091243285336,0.5291342597809061,0,0,0,0,0.020964242282344107,0.2114420502084453,51603.70599144451,275449.1793477194,4.370541955009593,0.20786598827869635
0,2,56,-15,2.0635788180440072E-6,5.079521271617771,0.5293505872321052,0,0,0,0,0.020972285707458446,0.21152849465794446,51623.50496815806,275554.8619102963,4.370541955009593,0.20786598827869635
0,2,57,-15,2.0645660282014046E-6,5.081951299950204,0.5295669146833037,0,0,0,0,0.0209803291325728,0.21161493910744342,51643.30394487158,275660.5444728736,4.370541955009593,0.20786598827869635
0,2,58,-15,2.0655532383588016E-6,5.084381328282637,0.5297832421345022,0,0,0,0,0.020988372557687127,0.21170138355694235,51663.102921585014,275766.2270354511,4.370541955009593,0.20786598827869635
0,2,59,-15,2.066540448516199E-6,5.086811356615071,0.5299995695857025,0,0,0,0,0.02099641598280145,0.2117878280064419,51682.901898298536,275871.9095980282,4.370541955009593,0.20786598827869635
0,2,60,-15,2.067009948820773E-6,5.0879670366226675,0.5301618350939917,0,0,0,0,0.021002413551207803,0.21185266930355431,51697.66497690336,275950.711649319,4.370541955009592,0.20786598827869626
0,2,61,-15,2.0674746020666074E-6,5.089110785543476,0.530323594447313,0,0,0,0,0.02100839196527976,0.2119173083411415,51712.380906909806,276029.26203181065,4.370541955009592,0.20786598827869626
0,2,62,-15,2.067939255312442E-6,5.090254534464286,0.530485353800634,0,0,0,0,0.021014370379351718,0.21198194737872855,51727.09683691622,276107.81241430226,4.370541955009593,0.20786598827869637
0,2,63,-15,2.068403908558277E-6,5.091398283385097,0.5306471131539566,0,0,0,0,0.021020348793423686,0.2120465864163163,51741.81276692263,276186.36279679375,4.370541955009593,0.20786598827869635
0,2,64,-15,2.0688685618041117E-6,5.092542032305906,0.5308088725072778,0,0,0,0,0.021026327207495657,0.2121112254539034,51756.52869692909,276264.9131792853,4.370541955009592,0.2078659882786963
0,2,65,-15,2.0693332150499467E-6,5.093685781226716,0.5309706318606008,0,0,0,0,0.02103230562156763,0.21217586449149126,51771.24462693551,276343.4635617769,4.370541955009591,0.20786598827869623
0,2,66,-15,2.0697978682957813E-6,5.094829530147527,0.5311323912139222,0,0,0,0,0.021038284035639575,0.21224050352907847,51785.960556941915,276422.01394426834,4.370541955009591,0.20786598827869623
0,2,67,-15,2.070262521541616E-6,5.095973279068336,0.5312941505672447,0,0,0,0,0.021044262449711543,0.21230514256666622,51800.67648694834,276500.56432675995,4.370541955009591,0.20786598827869623
0,2,68,-15,2.0707271747874506E-6,5.097117027989145,0.5314559099205665,0,0,0,0,0.02105024086378353,0.21236978160425357,51815.39241695474,276579.1147092515,4.370541955009591,0.20786598827869623
0,2,69,-15,2.0712243431633152E-6,5.098340813249345,0.5316087000184416,0,0,0,0,0.02105588008200734,0.21243083652736444,51829.273412763,276653.20839749416,4.370541955009591,0.20786598827869623
0,2,70,-15,2.0717687980789413E-6,5.099680994831543,0.5317484461871059,0,0,0,0,0.021061026009940007,0.21248667909636276,51841.94016925788,276720.8207446015,4.370541955009592,0.20786598827869626
0,2,71,-15,2.0723132529945673E-6,5.1010211764137425,0.5318881923557695,0,0,0,0,0.021066171937872656,0.21254252166536064,51854.606925752836,276788.4330917088,4.370541955009592,0.20786598827869626
0,2,72,-15,2.072857707910193E-6,5.102361357995941,0.5320279385244336,0,0,0,0,0.02107131786580532,0.21259836423435882,51867.27368224771,276856.04543881613,4.370541955009592,0.20786598827869626
0,2,73,-15,2.0734021628258185E-6,5.1037015395781395,0.5321676846930972,0,0,0,0,0.021076463793737975,0.21265420680335687,51879.940438742546,276923.6577859233,4.370541955009592,0.20786598827869626
0,2,74,-15,2.0739466177414445E-6,5.1050417211603385,0.5323074308617626,0,0,0,0,0.02108160972167062,0.21271004937235558,51892.60719523746,276991.27013303054,4.370541955009592,0.20786598827869626
0,2,75,-15,2.07449107265707E-6,5.1063819027425374,0.5324471770304284,0,0,0,0,0.021086755649603297,0.21276589194135442,51905.273951732306,277058.882480138,4.370541955009592,0.20786598827869626
0,2,76,-15,2.0750355275726958E-6,5.107722084324735,0.5325869231990911,0,0,0,0,0.02109190157753595,0.21282173451035197,51917.94070822717,277126.49482724513,4.370541955009592,0.20786598827869626
0,2,77,-15,2.075579982488322E-6,5.1090622659069345,0.5327266693677549,0,0,0,0,0.021097047505468626,0.21287757707935007,51930.607464722125,277194.1071743522,4.370541955009592,0.20786598827869626
0,2,78,-15,2.0761244424335693E-6,5.1104024598696,0.5328503996956825,0,0,0,0,0.021101589650577637,0.21292701971838993,51941.78800335638,277253.7864189396,4.370541955009592,0.20786598827869626
0,2,79,-15,2.076668903776813E-6,5.1117426572734495,0.5329696783795413,0,0,0,0,0.021105963972700013,0.2129746834804599,51952.55544391897,277311.260637305,4.370541955009591,0.20786598827869623
0,2,80,-15,2.077213365120056E-6,5.113082854677296,0.5330889570633974,0,0,0,0,0.021110338294822385,0.21302234724252878,51963.32288448157,277368.73485567106,4.370541955009592,0.20786598827869626
0,2,81,-15,2.0777578264633E-6,5.114423052081146,0.5332082357472555,0,0,0,0,0.021114712616944753,0.21307001100459844,51974.09032504408,277426.2090740369,4.370541955009592,0.20786598827869626
0,2,82,-15,2.0783022878065435E-6,5.115763249484994,0.5333275144311127,0,0,0,0,0.021119086939067118,0.21311767476666782,51984.857765606685,277483.6832924028,4.370541955009592,0.20786598827869626
0,2,83,-15,2.078846749149787E-6,5.1171034468888426,0.5334467931149695,0,0,0,0,0.021123461261189472,0.21316533852873698,51995.62520616922,277541.15751076833,4.370541955009591,0.20786598827869623
0,2,84,-15,2.0793912104930304E-6,5.11844364429269,0.5335660717988275,0,0,0,0,0.021127835583311855,0.2132130022908067,52006.39264673174,277598.6317291341,4.370541955009592,0.20786598827869626
0,2,85,-15,2.079935671836274E-6,5.11978384169654,0.5336853504826843,0,0,0,0,0.021132209905434178,0.2132606660528758,52017.16008729433,277656.1059475,4.370541955009592,0.20786598827869626
0,2,86,-15,2.0804801331795177E-6,5.121124039100387,0.5338046291665425,0,0,0,0,0.021136584227556564,0.21330832981494555,52027.92752785691,277713.58016586537,4.370541955009592,0.20786598827869626
0,2,87,-15,2.0810245945227613E-6,5.1224642365042365,0.5339239078504006,0,0,0,0,0.021140958549678936,0.21335599357701526,52038.69496841943,277771.05438423133,4.370541955009592,0.20786598827869626
0,2,88,-15,2.0815690558660046E-6,5.123804433908084,0.5340431865342576,0,0,0,0,0.021145332871801273,0.21340365733908453,52049.46240898203,277828.528602597,4.370541955009592,0.20786598827869626
0,2,89,-15,2.082113517209248E-6,5.125144631311932,0.5341624652181137,0,0,0,0,0.02114970719392363,0.2134513211011534,52060.22984954456,277886.0028209628,4.370541955009592,0.20786598827869626
0,2,90,-15,2.082657978552492E-6,5.126484828715781,0.5342817439019718,0,0,0,0,0.021154081516046006,0.2134989848632231,52070.99729010714,277943.47703932854,4.370541955009592,0.20786598827869626
0,2,91,-15,2.0832024398957355E-6,5.1278250261196305,0.5344010225858297,0,0,0,0,0.021158455838168395,0.21354664862529268,52081.764730669696,278000.951257694,4.370541955009592,0.20786598827869626
0,2,92,-15,2.0837469012389787E-6,5.1291652235234775,0.5345203012696865,0,0,0,0,0.02116283016029073,0.21359431238736187,52092.53217123224,278058.42547605984,4.370541955009592,0.20786598827869626
0,2,93,-15,2.0842913625822224E-6,5.130505420927327,0.5346395799535443,0,0,0,0,0.0211672044824131,0.21364197614943145,52103.29961179485,278115.89969442575,4.370541955009592,0.20786598827869626
0,2,94,-15,2.084835823925466E-6,5.131845618331175,0.5347588586374028,0,0,0,0,0.02117157880453546,0.2136896399115013,52114.06705235739,278173.3739127916,4.370541955009592,0.20786598827869626
0,2,95,-15,2.085100992914747E-6,5.132498334626694,0.5348466643294966,0,0,0,0,0.02117476946294987,0.213724727066062,52121.920892077374,278215.2959736986,4.370541955009592,0.20786598827869626
0,2,96,-15,2.085361187709926E-6,5.133138806890376,0.5349339094879121,0,0,0,0,0.021177939040325177,0.21375959023136484,52129.72284059477,278256.94105083233,4.370541955009592,0.20786598827869626
0,2,97,-15,2.085621382505105E-6,5.133779279154056,0.5350211546463299,0,0,0,0,0.021181108617700478,0.21379445339666858,52137.52478911206,278298.58612796664,4.370541955009592,0.20786598827869626
0,2,98,-15,2.085881577300285E-6,5.134419751417739,0.5351083998047477,0,0,0,0,0.021184278195075817,0.2138293165619723,52145.32673762952,278340.2312051007,4.370541955009592,0.2078659882786963
0,2,99,-15,2.086141772095464E-6,5.135060223681419,0.5351956449631642,0,0,0,0,0.021187447772451132,0.2138641797272756,52153.12868614686,278381.87628223485,4.370541955009592,0.2078659882786963
0,2,100,-15,2.0864019668906435E-6,5.1357006959451015,0.5352828901215806,0,0,0,0,0.021190617349826437,0.21389904289257874,52160.930634664204,278423.521359369,4.370541955009592,0.2078659882786963
0,2,101,-15,2.0866621616858224E-6,5.136341168208783,0.5353701352799985,0,0,0,0,0.021193786927201703,0.2139339060578826,52168.7325831816,278465.1664365033,4.370541955009592,0.2078659882786963
0,2,102,-15,2.086922356481002E-6,5.136981640472465,0.5354573804384154,0,0,0,0,0.02119695650457701,0.21396876922318595,52176.53453169897,278506.81151363754,4.370541955009592,0.2078659882786963
0,2,103,-15,2.0871825512761815E-6,5.137622112736145,0.5355446255968329,0,0,0,0,0.021200126081952337,0.21400363238848955,52184.33648021632,278548.45659077156,4.370541955009592,0.20786598827869626
0,2,104,-15,2.087442746071361E-6,5.1382625849998265,0.5356318707552492,0,0,0,0,0.02120329565932766,0.21403849555379276,52192.13842873364,278590.1016679055,4.370541955009592,0.20786598827869626
0,2,105,-15,2.08770294086654E-6,5.138903057263509,0.5357191159136662,0,0,0,0,0.021206465236702953,0.21407335871909614,52199.940377251034,278631.7467450397,4.370541955009593,0.20786598827869635
0,2,106,-15,2.087963135661719E-6,5.13954352952719,0.5358063610720823,0,0,0,0,0.021209634814078237,0.21410822188439926,52207.74232576847,278673.3918221739,4.370541955009592,0.2078659882786963
0,2,107,-15,2.0882233304568988E-6,5.140184001790871,0.5358936062304998,0,0,0,0,0.021212804391453552,0.2141430850497029,52215.544274285814,278715.03689930856,4.370541955009592,0.2078659882786963
0,2,108,-15,2.0884835252520777E-6,5.1408244740545515,0.5359808513889167,0,0,0,0,0.021215973968828867,0.21417794821500627,52223.346222803186,278756.68197644246,4.370541955009592,0.2078659882786963
0,2,109,-15,2.0887437200472574E-6,5.1414649463182345,0.5360680965473344,0,0,0,0,0.021219143546204175,0.21421281138031,52231.14817132049,278798.3270535766,4.370541955009592,0.2078659882786963
0,2,110,-15,2.0890039148424364E-6,5.142105418581915,0.5361553417057513,0,0,0,0,0.02122231312357948,0.2142476745456134,52238.95011983791,278839.97213071067,4.370541955009592,0.2078659882786963
0,2,111,-15,2.089269317662097E-6,5.142758710453408,0.5362401895666371,0,0,0,0,0.021225393303518192,0.2142815797508233,52246.53201561148,278880.442614925,4.370541955009592,0.2078659882786963
0,2,112,-15,2.0895580493189173E-6,5.143469426506404,0.5363142989673036,0,0,0,0,0.021228073036368134,0.21431119386732972,52253.12820660475,278915.6516248407,4.370541955009592,0.2078659882786963
0,2,113,-15,2.0898467809757377E-6,5.144180142559402,0.5363884083679676,0,0,0,0,0.02123075276921802,0.214340807983835,52259.72439759805,278950.86063475575,4.370541955009592,0.2078659882786963
0,2,114,-15,2.090135512632558E-6,5.144890858612398,0.5364625177686323,0,0,0,0,0.021233432502068023,0.21437042210034063,52266.32058859137,278986.06964467117,4.370541955009592,0.2078659882786963
0,2,115,-15,2.0904242442893784E-6,5.145601574665396,0.5365366271692971,0,0,0,0,0.021236112234917944,0.2144000362168463,52272.91677958462,279021.2786545867,4.370541955009592,0.2078659882786963
0,2,116,-15,2.090712975946199E-6,5.146312290718393,0.5366107365699618,0,0,0,0,0.021238791967767907,0.21442965033335187,52279.51297057794,279056.48766450246,4.370541955009592,0.2078659882786963
0,2,117,-15,2.0910017076030196E-6,5.1470230067713905,0.536684845970627,0,0,0,0,0.02124147170061784,0.2144592644498577,52286.109161571265,279091.69667441794,4.370541955009593,0.20786598827869635
0,2,118,-15,2.09129043925984E-6,5.147733722824388,0.5367589553712925,0,0,0,0,0.021244151433467775,0.21448887856636362,52292.70535256453,279126.90568433324,4.370541955009593,0.20786598827869635
0,2,119,-15,2.0915791709166604E-6,5.148444438877384,0.5368330647719571,0,0,0,0,0.021246831166317714,0.21451849268286924,52299.301543557885,279162.1146942484,4.370541955009592,0.2078659882786963
0,2,120,-15,2.0918679025734808E-6,5.149155154930382,0.5369071741726221,0,0,0,0,0.02124951089916768,0.21454810679937494,52305.89773455119,279197.3237041638,4.370541955009592,0.2078659882786963
0,2,121,-15,2.092156634230301E-6,5.149865870983378,0.5369812835732872,0,0,0,0,0.021252190632017606,0.2145777209158807,52312.49392554442,279232.53271407937,4.370541955009593,0.20786598827869635
0,2,122,-15,2.0924453658871215E-6,5.150576587036376,0.5370553929739523,0,0,0,0,0.021254870364867548,0.21460733503238655,52319.09011653777,279267.7417239945,4.370541955009593,0.20786598827869635
0,2,123,-15,2.092734097543942E-6,5.151287303089372,0.537129502374617,0,0,0,0,0.02125755009771749,0.21463694914889206,52325.686307531076,279302.95073390985,4.370541955009593,0.20786598827869635
0,2,124,-15,2.0930228292007623E-6,5.15199801914237,0.5372036117752808,0,0,0,0,0.021260229830567436,0.21466656326539732,52332.28249852432,279338.1597438254,4.370541955009593,0.20786598827869635
0,2,125,-15,2.0933115608575827E-6,5.152708735195367,0.5372777211759477,0,0,0,0,0.021262909563417382,0.21469617738190383,52338.8786895176,279373.3687537408,4.370541955009593,0.20786598827869635
0,2,126,-15,2.09360029240168E-6,5.153419450970895,0.5373513463221513,0,0,0,0,0.021265571335902848,0.2147255979903268,52345.43067088219,279408.34178242733,4.370541955009593,0.20786598827869635
0,2,127,-15,2.0938890222549846E-6,5.154130162584519,0.5374177078565885,0,0,0,0,0.021267963710530784,0.2147521160594879,52351.31952654697,279439.77519266383,4.370541955009593,0.20786598827869635
0,2,128,-15,2.0941777521082885E-6,5.154840874198141,0.537484069391029,0,0,0,0,0.021270356085158725,0.21477863412865036,52357.20838221167,279471.2086029004,4.370541955009593,0.20786598827869635
0,2,129,-15,2.0944664819615928E-6,5.155551585811764,0.5375504309254677,0,0,0,0,0.02127274845978667,0.21480515219781207,52363.09723787639,279502.64201313705,4.370541955009593,0.20786598827869635
0,2,130,-15,2.094755211814897E-6,5.156262297425386,0.5376167924599067,0,0,0,0,0.021275140834414594,0.21483167026697383,52368.986093541214,279534.07542337343,4.370541955009592,0.2078659882786963
0,2,131,-15,2.0950439416682013E-6,5.156973009039009,0.5376831539943463,0,0,0,0,0.021277533209042545,0.21485818833613599,52374.87494920596,279565.50883360964,4.370541955009592,0.2078659882786963
0,2,132,-15,2.0953326715215056E-6,5.157683720652632,0.537749515528786,0,0,0,0,0.02127992558367047,0.21488470640529803,52380.763804870716,279596.9422438463,4.370541955009592,0.2078659882786963
0,2,133,-15,2.09562140137481E-6,5.158394432266255,0.5378158770632261,0,0,0,0,0.02128231795829844,0.21491122447446026,52386.65266053541,279628.37565408286,4.370541955009592,0.20786598827869626
0,2,134,-15,2.095910131228114E-6,5.159105143879878,0.5378822385976662,0,0,0,0,0.021284710332926365,0.2149377425436225,52392.54151620018,279659.8090643194,4.370541955009593,0.20786598827869635
0,2,135,-15,2.096198861081418E-6,5.1598158554935,0.5379486001321035,0,0,0,0,0.021287102707554285,0.21496426061278376,52398.43037186499,279691.2424745559,4.370541955009593,0.20786598827869635
0,2,136,-15,2.0964875909347223E-6,5.160526567107123,0.5380149616665435,0,0,0,0,0.021289495082182235,0.2149907786819459,52404.3192275297,279722.67588479246,4.370541955009592,0.2078659882786963
0,2,137,-15,2.0967763207880266E-6,5.161237278720747,0.5380813232009836,0,0,0,0,0.02129188745681016,0.21501729675110817,52410.20808319449,279754.1092950288,4.370541955009591,0.20786598827869623
0,2,138,-15,2.097065050641331E-6,5.16194799033437,0.5381476847354232,0,0,0,0,0.021294279831438136,0.2150438148202702,52416.096938859235,279785.5427052656,4.370541955009591,0.20786598827869623
0,2,139,-15,2.097353780494635E-6,5.162658701947993,0.5382140462698617,0,0,0,0,0.021296672206066066,0.21507033288943184,52421.98579452395,279816.9761155019,4.370541955009591,0.20786598827869623
0,2,140,-15,2.0976425103479394E-6,5.1633694135616155,0.5382804078043019,0,0,0,0,0.02129906458069403,0.21509685095859415,52427.87465018878,279848.40952573833,4.370541955009591,0.20786598827869623
0,2,141,-15,2.0979312402012437E-6,5.1640801251752375,0.5383467693387407,0,0,0,0,0.021301456955321957,0.21512336902775592,52433.76350585347,279879.84293597506,4.370541955009591,0.20786598827869623
0,2,142,-15,2.098219970054548E-6,5.164790836788861,0.5384131308731809,0,0,0,0,0.021303849329949887,0.2151498870969182,52439.652361518216,279911.2763462112,4.370541955009591,0.20786598827869623
0,2,143,-15,2.098479935370512E-6,5.165430744187007,0.5384761750538717,0,0,0,0,0.021306119080970857,0.21517507955152224,52445.2393778665,279941.09860487614,4.370541955009591,0.20786598827869623
0,2,144,-15,2.0986590867248573E-6,5.16587172715663,0.5385298991299048,0,0,0,0,0.021308044320993733,0.2151965476923051,52449.97837671826,279966.39433353674,4.370541955009592,0.20786598827869626
0,2,145,-15,2.0988382380792024E-6,5.166312710126255,0.5385836232059416,0,0,0,0,0.02130996956101665,0.2152180158330894,52454.7173755701,279991.690062198,4.370541955009591,0.20786598827869623
0,2,146,-15,2.099017389433548E-6,5.166753693095881,0.5386373472819757,0,0,0,0,0.02131189480103957,0.2152394839738726,52459.45637442182,280016.98579085874,4.370541955009591,0.20786598827869623
0,2,147,-15,2.099196540787893E-6,5.167194676065505,0.5386910713580086,0,0,0,0,0.02131382004106246,0.21526095211465532,52464.19537327368,280042.28151951975,4.370541955009591,0.20786598827869623
0,2,148,-15,2.099375692142238E-6,5.167635659035129,0.5387447954340416,0,0,0,0,0.02131574528108537,0.21528242025543814,52468.93437212543,280067.57724818034,4.370541955009591,0.20786598827869623
0,2,149,-15,2.099554843496583E-6,5.168076642004754,0.5387985195100766,0,0,0,0,0.021317670521108268,0.21530388839622172,52473.67337097726,280092.87297684135,4.370541955009591,0.20786598827869623
0,2,150,-15,2.0997339948509283E-6,5.1685176249743785,0.5388522435861116,0,0,0,0,0.02131959576113117,0.21532535653700532,52478.41236982905,280118.1687055024,4.370541955009591,0.20786598827869623
0,2,151,-15,2.099913146205274E-6,5.168958607944004,0.5389059676621459,0,0,0,0,0.021321521001154066,0.21534682467778868,52483.151368680854,280143.4644341633,4.370541955009591,0.20786598827869623
0,2,152,-15,2.1000922975596193E-6,5.169399590913629,0.5389596917381803,0,0,0,0,0.02132344624117697,0.21536829281857198,52487.89036753257,280168.76016282395,4.370541955009591,0.20786598827869623
0,2,153,-15,2.1002714489139644E-6,5.169840573883253,0.5390134158142131,0,0,0,0,0.02132537148119989,0.21538976095935472,52492.62936638445,280194.0558914852,4.370541955009591,0.20786598827869623
0,2,154,-15,2.1004506002683095E-6,5.170281556852878,0.5390671398902475,0,0,0,0,0.021327296721222782,0.21541122910013805,52497.36836523622,280219.35162014584,4.370541955009592,0.20786598827869626
0,2,155,-15,2.100629751622655E-6,5.170722539822504,0.5391208639662817,0,0,0,0,0.02132922196124568,0.21543269724092132,52502.10736408803,280244.6473488073,4.370541955009592,0.20786598827869626
0,2,156,-15,2.1008089029770006E-6,5.171163522792129,0.5391745880423158,0,0,0,0,0.02133114720126859,0.2154541653817045,52506.846362939825,280269.94307746785,4.370541955009592,0.20786598827869626
0,2,157,-15,2.1009880543313457E-6,5.171604505761754,0.5392283121183504,0,0,0,0,0.021333072441291488,0.2154756335224879,52511.585361791644,280295.23880612897,4.370541955009592,0.20786598827869626
0,2,158,-15,2.1011672056856908E-6,5.172045488731378,0.5392820361943821,0,0,0,0,0.021334997681314402,0.21549710166327019,52516.32436064338,280320.53453478974,4.370541955009592,0.20786598827869626
0,2,159,-15,2.101346357040036E-6,5.172486471701002,0.5393357602704173,0,0,0,0,0.021336922921337296,0.2155185698040539,52521.0633594952,280345.83026345074,4.370541955009592,0.20786598827869626
0,2,160,-15,2.1015276430192845E-6,5.172932709072596,0.5393864525909656,0,0,0,0,0.021338737321309455,0.21553882645534497,52525.5295243799,280369.66966468527,4.370541955009592,0.20786598827869626
0,2,161,-15,2.10171140976231E-6,5.173385052870687,0.5394336215434627,0,0,0,0,0.02134042290802624,0.21555767516876284,52529.678614062395,280391.8165885567,4.370541955009592,0.20786598827869626
0,2,162,-15,2.101895176505336E-6,5.1738373966687785,0.5394807904959568,0,0,0,0,0.02134210849474303,0.21557652388217943,52533.82770374494,280413.96351242857,4.370541955009591,0.20786598827869623
0,2,163,-15,2.102078943248361E-6,5.174289740466869,0.5395279594484544,0,0,0,0,0.02134379408145981,0.21559537259559755,52537.976793427464,280436.11043630046,4.370541955009591,0.20786598827869623
0,2,164,-15,2.102262709991387E-6,5.174742084264961,0.5395751284009516,0,0,0,0,0.02134547966817659,0.21561422130901534,52542.125883109984,280458.257360172,4.370541955009591,0.20786598827869623
0,2,165,-15,2.1024464767344127E-6,5.175194428063052,0.5396222973534476,0,0,0,0,0.021347165254893347,0.21563307002243282,52546.27497279247,280480.4042840438,4.370541955009591,0.20786598827869623
0,2,166,-15,2.102630243477438E-6,5.175646771861142,0.5396694663059438,0,0,0,0,0.02134885084161014,0.21565191873585027,52550.42406247512,280502.55120791565,4.370541955009591,0.20786598827869623
0,2,167,-15,2.1028140102204634E-6,5.176099115659233,0.539716635258439,0,0,0,0,0.02135053642832696,0.21567076744926736,52554.57315215764,280524.6981317877,4.370541955009591,0.20786598827869623
0,2,168,-15,2.102997776963489E-6,5.176551459457324,0.5397638042109348,0,0,0,0,0.02135222201504372,0.21568961616268467,52558.72224184009,280546.845055659,4.370541955009591,0.20786598827869623
0,3,0,-5,1.439316291297798E-6,3.5428924033844447,0.36942075253160256,0,0,0,0,0.018511133397865958,0.14762053271162506,45565.35230640706,243217.7817145605,1.456781186145071,0.06928551746695039
0,3,1,-3.8416000000000006,1.4088086039690111E-6,3.4677974056167686,0.361590060801932,0,0,0,0,0.018502709328297572,0.14449138829644875,45544.6163693098,243107.09786450173,1.0745969143959342,0.05110857003811973
0,3,2,15,8.163526605839189E-7,2.009460781589272,0.20952831676687772,0,0,0,0,0.017379078522783004,0.08372751538004244,42778.78715641535,228343.71271084537,-4.375999001508582,-0.20812552917208485
0,3,3,15,7.598282132989169E-7,1.8703252516836335,0.19502055726776585,0,0,0,0,0.01655280823507147,0.07793021468419747,40744.91402986594,217487.3474006043,-4.369933330405276,-0.20783704167295056
0,3,4,15,7.320512567368819E-7,1.8019519768254444,0.18788922881052994,0,0,0,0,0.0160589780737853,0.07508053583268608,39529.34582045904,210998.91291146455,-4.369948245977397,-0.20783775106784289
0,3,5,15,7.148936482640931E-7,1.7597183405593828,0.18348749322867575,0,0,0,0,0.01572935484455934,0.07332160229417717,38717.97472581893,206667.99330266495,-4.369946892912606,-0.20783768671514866
0,3,6,15,7.011594802823025E-7,1.7259115395777738,0.18008690522647813,0,0,0,0,0.015467920294757256,0.07196272732849904,38074.450792909876,203233.00475281544,-4.369946873372822,-0.2078376857858231
0,3,7,15,6.908492497175112E-7,1.7005327970692703,0.17738000376845567,0,0,0,0,0.01525541866271364,0.07088104950587329,37551.37575900245,200440.9458093948,-4.369946873479816,-0.2078376857909118
0,3,8,15,6.82015445703007E-7,1.678788294262487,0.1750965435117314,0,0,0,0,0.015073822748611212,0.0699685787872863,37104.375479460665,198054.95709400263,-4.369946873484175,-0.20783768579111914
0,3,9,15,6.745809364624645E-7,1.6604881704672791,0.17319767415504214,0,0,0,0,0.014920877965630564,0.06920979059235327,36727.90026478021,196045.41559041973,-4.36994687348445,-0.20783768579113215
0,3,10,15,6.677431900979443E-7,1.6436569848567244,0.17150863937889416,0,0,0,0,0.014783941896013822,0.06853485229580455,36390.83066880069,194246.21257172542,-4.369946873484463,-0.20783768579113285
0,3,11,15,6.625636356257328E-7,1.6309074562760622,0.17005626492918427,0,0,0,0,0.01466519660172118,0.0679544834657005,36098.53786031195,192686.0181500145,-4.369946873484466,-0.2078376857911329
0,3,12,15,6.571537535751473E-7,1.6175909739044612,0.1687613533269009,0,0,0,0,0.01455881436765072,0.0674370367894281,35836.67685642971,191288.2619765628,-4.369946873484465,-0.20783768579113288
0,3,13,15,6.523080038553975E-7,1.605663109282486,0.16755544573643566,0,0,0,0,0.014459457694486146,0.06695515611627818,35592.10934565494,189982.81464785337,-4.369946873484465,-0.20783768579113288
0,3,14,15,6.486807671978778E-7,1.5967346275603644,0.166493031125515,0,0,0,0,0.014371454760045053,0.0665306152377543,35375.489183851714,188826.54409223187,-4.369946873484465,-0.20783768579113288
0,3,15,15,6.448041391030792E-7,1.5871922661552667,0.16551934644244087,0,0,0,0,0.014290576459832728,0.06614153083839788,35176.406385197035,187763.88410574227,-4.369946873484465,-0.20783768579113288
0,3,16,15,6.409275433297702E-7,1.57764998430986,0.1646157133953072,0,0,0,0,0.014215356333351086,0.06578043907276326,34991.25124153281,186775.56686389973,-4.369946873484466,-0.2078376857911329
0,3,17,15,6.37449032393624E-7,1.5690875925372705,0.16375149250109758,0,0,0,0,0.014143324132120449,0.06543509640343712,34813.94320987778,185829.1357719306,-4.369946873484467,-0.207837685791133
0,3,18,15,6.349006355906667E-7,1.5628146866245156,0.1629793570043486,0,0,0,0,0.014078740429437667,0.06512655105893624,34654.96973684706,184980.57050238148,-4.369946873484467,-0.207837685791133
0,3,19,15,6.321730083613576E-7,1.5561006031055484,0.16225608455311183,0,0,0,0,0.014018151760132958,0.06483753138742201,34505.83008108924,184184.49597638694,-4.369946873484465,-0.20783768579113288
0,3,20,15,6.294015826896173E-7,1.549278709253364,0.16157733775913427,0,0,0,0,0.013961218931641955,0.0645663041685486,34365.68931648905,183436.45554284364,-4.369946873484466,-0.2078376857911329
0,3,21,15,6.266301736312691E-7,1.5424568562952214,0.16093186510459534,0,0,0,0,0.013907022350485984,0.06430837329579486,34232.283853890054,182724.36666303553,-4.369946873484465,-0.20783768579113288
0,3,22,15,6.238587645729209E-7,1.5356350033370787,0.16028639245005621,0,0,0,0,0.01385282576933003,0.06405044242304102,34098.87839129098,182012.27778322715,-4.369946873484465,-0.20783768579113288
0,3,23,15,6.219269073478234E-7,1.5308797161714969,0.15972404885458436,0,0,0,0,0.01380547297324468,0.06382572992229046,33982.318978642,181390.10939546168,-4.369946873484465,-0.20783768579113288
0,3,24,15,6.201127104770923E-7,1.526414051223203,0.15917335551602302,0,0,0,0,0.013759079310526329,0.06360567286420137,33868.12048300646,180780.5430610053,-4.369946873484466,-0.2078376857911329
0,3,25,15,6.181617722498267E-7,1.5216117959672582,0.1586599041046297,0,0,0,0,0.013715775825573966,0.06340049768020861,33761.528492902966,180211.5785722164,-4.369946873484466,-0.2078376857911329
