% Model,ghost_cell_flux.mph
% Version,COMSOL 5.3.1.275
% Date,"Nov 1 2019, 00:45"
% Table,time_to_equilibrium_final {tbl31} - Pressure {gev21} (sw1(t))
% Switch 1 index,K_ads (m^3/kg),Pressurization cycles index,t (h),p_in (Pa),alpha (1),c_in (ug/m^3),j_ck (ug/(m^2*s)),m_ads (g),c_ads (mol/kg),c_ads_vol (ug/m^3),c_ads/c_gas (1),alpha_ck (1),n_ck (ug/s),c_gas (ug/m^3),c_liq (ug/m^3),u_ck (cm/h),Pe (1),Q_ck (L/h)
1,5.28E-8,3,129,15,5.428624349478739E-7,1.3362616740239959,0.13933325763513785,1.8663380557460156E-7,1.2522052698443215E-11,2.4020978559107435,7.70880000000001E-5,0.012659081480691415,0.055677569750999925,31160.464091826787,166327.67157480444,-5.690005829100561,-0.2706205997226115,-5.684315823271342
1,5.28E-8,3,130,15,5.425927082197438E-7,1.3355977388056843,0.13926402848741587,1.8654316368316096E-7,1.2515971149938045E-11,2.400931236109926,7.70880000000001E-5,0.01265293338182059,0.05564990578357023,31145.330480878,166246.8917037405,-5.690005829100561,-0.2706205997226115,-5.684315823271342
1,5.28E-8,3,131,15,5.423255752317784E-7,1.3349401881064542,0.13919546505948485,1.864533942203221E-7,1.2509948136363876E-11,2.3997758450297972,7.70880000000001E-5,0.012646844458428324,0.05562250783776898,31130.342531000882,166166.88933928966,-5.69000582910056,-0.27062059972261143,-5.6843158232713416
1,5.28E-8,3,132,15,5.420610359839778E-7,1.334289021926306,0.13912756735134443,1.8636449718608564E-7,1.2503983657720679E-11,2.398631682670364,7.70880000000001E-5,0.012640814710514616,0.05559537591359609,31115.500242195485,166087.66448145141,-5.6900058291007225,-0.2706205997226192,-5.684315823271503
1,5.28E-8,3,133,15,5.417990904763422E-7,1.3336442402652395,0.13906033536299503,1.8627647258045168E-7,1.2498077714008513E-11,2.397498749031628,7.70880000000001E-5,0.012634844138079459,0.055568510011051654,31100.803614461733,166009.21713022605,-5.690005829100721,-0.27062059972261915,-5.684315823271501
1,5.28E-8,3,134,15,5.415397387088714E-7,1.3330058431232545,0.13899376909443634,1.8618932040341918E-7,1.249223030522734E-11,2.396377044113577,7.70880000000001E-5,0.012628932741122863,0.0555419101301356,31086.252647799614,165931.54728561337,-5.690005829100721,-0.27062059972261915,-5.684315823271502
1,5.28E-8,3,135,15,5.412829806815654E-7,1.3323738305003514,0.13892786854566835,1.8610304065498908E-7,1.2486441431377172E-11,2.395266567916221,7.70880000000001E-5,0.012623080519644841,0.055515576270847924,31071.847342209203,165854.65494761348,-5.690005829100721,-0.27062059972261915,-5.684315823271502
1,5.28E-8,3,136,15,5.410288163944241E-7,1.3317482023965295,0.13886263371669155,1.8601763333516113E-7,1.2480711092458002E-11,2.3941673204395593,7.70880000000001E-5,0.01261728747364537,0.05548950843318878,31057.58769769047,165778.54011622662,-5.6900058291007225,-0.2706205997226192,-5.684315823271503
1,5.28E-8,3,137,15,5.407772458474479E-7,1.3311289588117903,0.13879806460750513,1.8593309844393557E-7,1.2475039288469812E-11,2.393079301683592,7.70880000000001E-5,0.01261155360312447,0.05546370661715789,31043.473714243326,165703.20279145247,-5.690005829100723,-0.27062059972261926,-5.684315823271504
1,5.28E-8,3,138,15,5.405282690406363E-7,1.3305160997461316,0.13873416121810975,1.8584943598131179E-7,1.2469426019412636E-11,2.3920025116483137,7.708800000000011E-5,0.012605878908082124,0.0554381708227555,31029.505391867882,165628.642973291,-5.6900058291007225,-0.2706205997226192,-5.684315823271503
1,5.28E-8,3,139,15,5.402818859739896E-7,1.329909625199555,0.13867092354850497,1.857666459472903E-7,1.2463871285286462E-11,2.3909369503337303,7.70880000000001E-5,0.012600263388518345,0.05541290104998143,31015.682730564193,165554.8606617423,-5.690005829100721,-0.27062059972261915,-5.684315823271502
1,5.28E-8,3,140,15,5.400380966475078E-7,1.3293095351720603,0.13860835159869137,1.856847283418707E-7,1.2458375086091278E-11,2.3898826177398362,7.70880000000001E-5,0.012594707044433098,0.05538789729883591,31002.00573033206,165481.85585680653,-5.6900058291007225,-0.2706205997226192,-5.684315823271503
1,5.28E-8,3,141,15,5.397969010611908E-7,1.3287158296636472,0.13854644536866803,1.856036831650535E-7,1.2452937421827087E-11,2.388839513866639,7.70880000000001E-5,0.012589209875826436,0.0553631595693186,30988.474391171618,165409.62855848362,-5.690005829100723,-0.27062059972261926,-5.684315823271504
1,5.28E-8,3,142,15,5.395582992150387E-7,1.328128508674316,0.1384852048584357,1.855235104168382E-7,1.2447558292493928E-11,2.387807638714131,7.70880000000001E-5,0.012583771882698347,0.055338687861429765,30975.088713082827,165338.1787667736,-5.6900058291007225,-0.2706205997226192,-5.684315823271503
1,5.28E-8,3,143,15,5.393222911090514E-7,1.327547572204066,0.13842463006799446,1.8544421009722524E-7,1.244223769809176E-11,2.3867869922823184,7.70880000000001E-5,0.01257839306504879,0.05531448217516944,30961.848696065783,165267.50648167596,-5.6900058291007225,-0.2706205997226192,-5.684315823271503
1,5.28E-8,3,144,15,5.390888767432289E-7,1.326973020252898,0.13836472099734365,1.853657822062143E-7,1.2436975638620552E-11,2.385777574571197,7.70880000000001E-5,0.01257307342287782,0.05529054251053738,30948.754340120333,165197.61170319145,-5.6900058291007225,-0.2706205997226192,-5.684315823271503
1,5.28E-8,3,145,15,5.388580561175714E-7,1.3264048528208117,0.138305477646484,1.8528822674380553E-7,1.2431772114080375E-11,2.384779385580768,7.70880000000001E-5,0.012567812956185382,0.05526686886753386,30935.805645246575,165128.49443131982,-5.6900058291007225,-0.2706205997226192,-5.684315823271503
1,5.28E-8,3,146,15,5.386274634830437E-7,1.3258372465913235,0.13824629281274517,1.8521074389674798E-7,1.2426573461611752E-11,2.3837821311969027,7.708800000000011E-5,0.012562557414879568,0.05524321860797182,30922.869074264512,165059.44187410257,-5.6900058291007225,-0.2706205997226192,-5.684315823271503
1,5.28E-8,3,147,15,5.383958530615491E-7,1.32526713506836,0.13818684674970652,1.8513291249195252E-7,1.242135142292778E-11,2.382780390649385,7.708800000000011E-5,0.012557278231443173,0.05521946396118158,30909.87430792583,164990.0786829319,-5.6900058291007225,-0.2706205997226192,-5.684315823271503
1,5.28E-8,3,148,15,5.381661956334916E-7,1.3247018308595733,0.13812790194982497,1.8505573689188406E-7,1.2416173384961333E-11,2.3817870907331007,7.70880000000001E-5,0.012552043530223957,0.0551959096191489,30896.9890350392,164921.29994361248,-5.6900058291007225,-0.2706205997226192,-5.684315823271503
1,5.28E-8,3,149,15,5.379384911988711E-7,1.3241413339649633,0.13806945841309967,1.8497921709654262E-7,1.2411039347712348E-11,2.38080223144805,7.70880000000001E-5,0.012546853311221942,0.05517255558187348,30884.213255604645,164853.10565614494,-5.690005829100721,-0.27062059972261915,-5.684315823271502
1,5.28E-8,3,150,15,5.377127397576873E-7,1.3235856443845295,0.1380115161395307,1.8490335310592833E-7,1.2405949311180852E-11,2.3798258127942358,7.70880000000001E-5,0.012541707574437113,0.055149401849355316,30871.546969622217,164785.4958205291,-5.690005829100721,-0.27062059972261915,-5.684315823271501
1,5.28E-8,3,151,15,5.374889413099407E-7,1.3230347621182725,0.1379540751291187,1.84828144920041E-7,1.2400903275366834E-11,2.3788578347716554,7.70880000000001E-5,0.012536606319869473,0.05512644842159469,30858.990177091855,164718.47043676488,-5.690005829100721,-0.27062059972261915,-5.684315823271502
1,5.28E-8,3,152,15,5.372670958556311E-7,1.322488687166192,0.13789713538186293,1.8475359253888095E-7,1.2395901240270317E-11,2.3778982973803107,7.708800000000011E-5,0.01253154954751905,0.055103695298591285,30846.542878013544,164652.0295048527,-5.6900058291007225,-0.2706205997226192,-5.684315823271503
1,5.28E-8,3,153,15,5.370472033947585E-7,1.3219474195282883,0.137840696897764,1.8467969596244774E-7,1.239094320589128E-11,2.376947200620199,7.70880000000001E-5,0.01252653725738581,0.055081142480345346,30834.205072387398,164586.1730247922,-5.69000582910072,-0.27062059972261904,-5.6843158232715005
1,5.28E-8,3,154,15,5.368292639273229E-7,1.3214109592045613,0.1377847596768217,1.8460645519074167E-7,1.2386029172229706E-11,2.376004544491323,7.708800000000011E-5,0.012521569449469753,0.05505878996685681,30821.976760213314,164520.90099658284,-5.690005829100563,-0.2706205997226116,-5.684315823271343
1,5.28E-8,3,155,15,5.366132774533242E-7,1.3208793061950106,0.13772932371903562,1.8453387022376253E-7,1.2381159139285635E-11,2.3750703289936794,7.70880000000001E-5,0.012516646123770887,0.055036637758125485,30809.85794149129,164456.21342022577,-5.690005829100561,-0.2706205997226115,-5.684315823271342
1,5.28E-8,3,156,15,5.363992439727626E-7,1.3203524604996368,0.13767438902440615,1.844619410615108E-7,1.2376333107059069E-11,2.374144554127275,7.70880000000001E-5,0.012511767280289235,0.05501468585415155,30797.848616221378,164392.1102957201,-5.690005829100563,-0.2706205997226116,-5.684315823271343
1,5.28E-8,3,157,15,5.361871634856379E-7,1.3198304221184396,0.13761995559293322,1.8439066770398582E-7,1.237155107554995E-11,2.373227219892102,7.70880000000001E-5,0.012506932919024766,0.054992934254934976,30785.94878440356,164328.59162306637,-5.6900058291005635,-0.27062059972261165,-5.684315823271345
1,5.28E-8,3,158,15,5.359770359919502E-7,1.3193131910514189,0.13756602342461674,1.8432005015118773E-7,1.236681304475833E-11,2.372318326288161,7.70880000000001E-5,0.012502143039977497,0.05497138296047571,30774.15844603785,164265.65740226427,-5.690005829100561,-0.2706205997226115,-5.684315823271342
1,5.28E-8,3,159,15,5.357688614916996E-7,1.3188007672985749,0.1375125925194571,1.8425008840311714E-7,1.236211901468419E-11,2.3714178733154596,7.70880000000001E-5,0.012497397643147409,0.05495003197077392,30762.477601124177,164203.30763331373,-5.690005829100561,-0.2706205997226115,-5.684315823271342
1,5.28E-8,3,160,15,5.355626399848861E-7,1.3182931508599074,0.13745966287745398,1.8418078245977335E-7,1.2357468985327558E-11,2.37052586097399,7.708800000000011E-5,0.012492696728534529,0.05492888128582947,30750.906249662636,164141.54231621497,-5.690005829100561,-0.2706205997226115,-5.684315823271342
1,5.28E-8,3,161,15,5.353583714715094E-7,1.3177903417354169,0.13740723449860737,1.8411213232115702E-7,1.2352862956688385E-11,2.3696422892637603,7.708800000000011E-5,0.012488040296138838,0.05490793090564236,30739.444391653116,164080.3614509682,-5.690005829100561,-0.2706205997226115,-5.684315823271342
1,5.28E-8,3,162,15,5.351560559515696E-7,1.3172923399251024,0.13735530738291715,1.8404413798726738E-7,1.2348300928766703E-11,2.36876715818476,7.70880000000001E-5,0.01248342834596034,0.05488718083021255,30728.09202709574,164019.76503757283,-5.690005829100561,-0.2706205997226115,-5.684315823271342
1,5.28E-8,3,163,15,5.349532716321375E-7,1.316793184159837,0.13730325994326234,1.8397598171902233E-7,1.2343728035983077E-11,2.367889942905812,7.70880000000001E-5,0.012478805412025744,0.05486638267332649,30716.71262590558,163959.02430860634,-5.690005829100561,-0.2706205997226115,-5.684315823271342
1,5.28E-8,3,164,15,5.347506494751371E-7,1.316294427559127,0.1372512541248703,1.839078765661084E-7,1.2339158572743564E-11,2.3670133855142534,7.70880000000001E-5,0.012474185945164733,0.054845601148297035,30705.341758954062,163898.32913351964,-5.690005829100561,-0.2706205997226115,-5.684315823271342
1,5.28E-8,3,165,15,5.345495382088901E-7,1.3157993900321228,0.13719963609777994,1.8384027793817156E-7,1.2334623094410686E-11,2.366143347426943,7.70880000000001E-5,0.012469600835107116,0.054824974584671726,30694.055461640517,163838.08537247247,-5.69000582910056,-0.27062059972261143,-5.6843158232713416
1,5.28E-8,3,166,15,5.34349937833397E-7,1.3153080715788246,0.1371484058619923,1.8377318583521204E-7,1.2330121600984455E-11,2.3652798286438834,7.70880000000001E-5,0.012465050081852856,0.054804502982450994,30682.85373396484,163778.2930254645,-5.690005829100563,-0.2706205997226116,-5.684315823271343
1,5.28E-8,3,167,15,5.341518483486574E-7,1.3148204721992318,0.13709756341750723,1.8370660025723006E-7,1.2325654092464848E-11,2.3644228291650773,7.70880000000001E-5,0.01246053368540195,0.05478418634163475,30671.736575927196,163718.9520924962,-5.690005829100563,-0.2706205997226116,-5.684315823271343
1,5.28E-8,3,168,15,5.339552697546716E-7,1.3143365918933456,0.13704710876432408,1.8364052120422484E-7,1.2321220568851888E-11,2.363572348990514,7.70880000000001E-5,0.012456051645754397,0.054764024662222764,30660.703987527442,163660.06257356718,-5.6900058291005635,-0.27062059972261165,-5.684315823271344
1,0,2,0,-5,1.3980072963534787E-6,3.4412098717098307,0.3588181798162643,0,0,0,0,0.01899477651920116,0.14338374465457623,46755.845008315286,249572.36868578408,1.8968527182121864,0.0902156229019525,1.894955865493935
1,0,2,1,-5.5792,1.4150098500791725E-6,3.4830618390620387,0.36318240274185,0,0,0,0,0.01899861275441365,0.14512768813564023,46765.28794220975,249622.7729802411,2.1445016010080176,0.10199397448818215,2.142357099406965
1,0,2,2,-15,1.8034534193577815E-6,4.439219828144357,0.46288140385411053,0,0,0,0,0.019442222572059766,0.18496740898009872,47857.23824007517,255451.36237429327,5.694396516845097,0.27082942385852793,5.688702120328133
1,0,2,3,-15,1.8451422789673245E-6,4.541837400744216,0.473581644381376,0,0,0,0,0.01974407746760293,0.1892432250947939,48600.25728516639,259417.43384683496,5.6908408185058414,0.27066031239433913,5.685149977687217
1,0,2,4,-15,1.8658573615312087E-6,4.5928277974310285,0.47889846055342117,0,0,0,0,0.01991968959174293,0.19136782483714312,49032.528401889955,261724.80154591025,5.6908349265213705,0.27066003216749596,5.685144091594731
1,0,2,5,-15,1.8803214179294062E-6,4.628431226534921,0.4826108629736471,0,0,0,0,0.02004841754160028,0.19285130084426533,49349.39362353045,263416.15807908593,5.690834462272554,0.2706600100875022,5.685143627810163
1,0,2,6,-15,1.891430480464092E-6,4.655776302457999,0.48546216018332766,0,0,0,0,0.020150297538893445,0.1939906792092537,49600.17232356266,264754.7593635211,5.690834416948297,0.27066000793184924,5.68514358253123
1,0,2,7,-15,1.900551857514258E-6,4.678228669359439,0.48780328966377073,0,0,0,0,0.020235314682536157,0.19492619454963872,49809.44292946782,265871.7996138424,5.690834401176432,0.2706600071817285,5.685143566775138
1,0,2,8,-15,1.908639317688982E-6,4.698136038843785,0.48987904972216034,0,0,0,0,0.020311475581733792,0.19575566826897126,49996.9137952072,266872.4776684002,5.690834398317002,0.270660007045732,5.685143563918566
1,0,2,9,-15,1.9141979952563116E-6,4.711818782966967,0.4913057622935536,0,0,0,0,0.020364981205410894,0.19632578261249992,50128.61845860196,267575.48805789376,5.690834398210531,0.27066000704066817,5.685143563812201
1,0,2,10,-15,1.919756672823641E-6,4.725501527090149,0.49273247486493466,0,0,0,0,0.02041848682908805,0.19689589695602377,50260.32312199681,268278.49844738765,5.690834398104072,0.27066000703560494,5.685143563705849
1,0,2,11,-15,1.925315350390971E-6,4.739184271213332,0.4941591874363044,0,0,0,0,0.020471992452765184,0.1974660112995431,50392.02778539156,268981.50883688155,5.690834397997601,0.2706600070305411,5.6851435635994845
1,0,2,12,-15,1.9296828750168608E-6,4.74993497966582,0.49528017388897977,0,0,0,0,0.020514447787395945,0.1979139574860322,50496.53204443168,269539.3294785948,5.690834397973289,0.2706600070293848,5.685143563575197
1,0,2,13,-15,1.9337517725588783E-6,4.759950614366074,0.49632451350974094,0,0,0,0,0.020554132767793325,0.19833127559848834,50594.21704697668,270060.7504360365,5.690834397969585,0.2706600070292086,5.685143563571497
1,0,2,14,-15,1.937820670100896E-6,4.7699662490663295,0.4973688531305021,0,0,0,0,0.020593817748190746,0.19874859371094447,50691.90204952162,270582.1713934778,5.690834397965868,0.27066000702903187,5.685143563567784
1,0,2,15,-15,1.9414033906563277E-6,4.778785153928334,0.4982884086090676,0,0,0,0,0.020628885191575873,0.19911604808017927,50778.220935458354,271042.9225321153,5.690834397964065,0.27066000702894616,5.685143563565983
1,0,2,16,-15,1.9445604190506493E-6,4.786556212995153,0.49909870422419045,0,0,0,0,0.02065990956142204,0.19943984220798236,50854.587752753636,271450.55172752374,5.690834397963939,0.2706600070289401,5.685143563565856
1,0,2,17,-15,1.947717447444971E-6,4.794327272061974,0.4999089998393144,0,0,0,0,0.020690933931268113,0.1997636363357859,50930.95457004873,271858.18092293193,5.6908343979638385,0.27066000702893533,5.685143563565757
1,0,2,18,-15,1.9506219644806E-6,4.801476771725979,0.5006544848727279,0,0,0,0,0.020719509593932928,0.20006153215513792,51001.293868498266,272233.6365546841,5.690834397963717,0.27066000702892956,5.685143563565634
1,0,2,19,-15,1.9528324812831514E-6,4.806917982413764,0.50122184501289,0,0,0,0,0.02074135524903133,0.20028824926714667,51055.067181538,272520.66661702184,5.690834397963715,0.27066000702892945,5.685143563565633
1,0,2,20,-15,1.955042998085703E-6,4.81235919310155,0.5017892051530527,0,0,0,0,0.020763200904129708,0.20051496637915572,51108.84049457766,272807.69667936035,5.690834397963713,0.27066000702892934,5.6851435635656316
1,0,2,21,-15,1.9572535148882543E-6,4.817800403789334,0.5023565652932145,0,0,0,0,0.02078504655922815,0.20074168349116434,51162.61380761739,273094.7267416982,5.690834397963713,0.27066000702892934,5.685143563565631
1,0,2,22,-15,1.9594640316908055E-6,4.823241614477118,0.5029239254333766,0,0,0,0,0.020806892214326547,0.2009684006031731,51216.38712065711,273381.7568040363,5.690834397963707,0.27066000702892906,5.685143563565625
1,0,2,23,-15,1.9616745484933567E-6,4.828682825164903,0.5034912855735385,0,0,0,0,0.020828737869424976,0.20119511771518184,51270.16043369683,273668.7868663746,5.690834397963707,0.27066000702892906,5.685143563565625
1,0,2,24,-15,1.963885065295908E-6,4.834124035852688,0.5040586457137013,0,0,0,0,0.02085058352452338,0.20142183482719087,51323.933746736555,273955.81692871253,5.690834397963708,0.2706600070289291,5.685143563565626
1,0,2,25,-15,1.965688887465809E-6,4.838564163364229,0.5045216219724233,0,0,0,0,0.020868431801821553,0.20160684014017619,51367.86747168324,274190.3254441332,5.690834397963707,0.27066000702892906,5.685143563565625
1,0,2,26,-15,1.9673453338684923E-6,4.84264152385279,0.5049467721735165,0,0,0,0,0.02088483153130801,0.20177673016053294,51408.23558074061,274405.8014898555,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,27,-15,1.9690017802711757E-6,4.846718884341351,0.5053719223746095,0,0,0,0,0.02090123126079443,0.20194662018088974,51448.60368979781,274621.27753557794,5.690834397963704,0.27066000702892895,5.685143563565623
1,0,2,28,-15,1.970658226673859E-6,4.850796244829913,0.5057970725757025,0,0,0,0,0.020917630990280895,0.20211651020124652,51488.971798855244,274836.7535813004,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,29,-15,1.9723146730765425E-6,4.854873605318475,0.5062222227767953,0,0,0,0,0.020934030719767346,0.20228640022160319,51529.33990791257,275052.22962702275,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,30,-15,1.9739711194792263E-6,4.858950965807037,0.5066473729778886,0,0,0,0,0.020950430449253786,0.20245629024196005,51569.708016969846,275267.70567274524,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,31,-15,1.975556160095116E-6,4.8628525601897605,0.5070541958823264,0,0,0,0,0.020966122441959178,0.2026188566745734,51608.33402439156,275473.8827649013,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,32,-15,1.976857784675398E-6,4.866056522977803,0.5073882760862842,0,0,0,0,0.020979005363274805,0.20275235512407497,51640.04547262469,275643.1514680677,5.690834397963704,0.27066000702892895,5.685143563565623
1,0,2,33,-15,1.9781594092556803E-6,4.869260485765844,0.5077223562902433,0,0,0,0,0.020991888284590463,0.202885853573577,51671.7569208579,275812.42017123406,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,34,-15,1.9794610338359625E-6,4.872464448553886,0.5080564364942017,0,0,0,0,0.02100477120590612,0.20301935202307878,51703.46836909109,275981.68887440034,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,35,-15,1.9807626584162447E-6,4.875668411341928,0.5083905166981599,0,0,0,0,0.02101765412722178,0.20315285047258047,51735.179817324235,276150.95757756726,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,36,-15,1.9820642829965274E-6,4.878872374129971,0.5087245969021178,0,0,0,0,0.021030537048537464,0.20328634892208206,51766.89126555742,276320.2262807333,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,37,-15,1.9833659075768096E-6,4.882076336918012,0.5090586771060758,0,0,0,0,0.02104341996985312,0.2034198473715837,51798.60271379058,276489.4949838997,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,38,-15,1.9844105486402287E-6,4.884647732038201,0.5093267988862089,0,0,0,0,0.021053738466764484,0.20352698883492487,51824.00180399943,276625.0697148187,5.690834397963705,0.270660007028929,5.685143563565623
1,0,2,39,-15,1.985327741049084E-6,4.88690541093576,0.5095622091816674,0,0,0,0,0.02106278516054996,0.2036210587889901,51846.2703372482,276743.93422446586,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,40,-15,1.986244933457939E-6,4.889163089833318,0.5097976194771248,0,0,0,0,0.021071831854335425,0.2037151287430548,51868.538870496974,276862.79873411317,5.690834397963704,0.27066000702892895,5.685143563565623
1,0,2,41,-15,1.9871621258667937E-6,4.891420768730875,0.5100330297725827,0,0,0,0,0.021080878548120897,0.2038091986971198,51890.80740374574,276981.66324376035,5.690834397963705,0.270660007028929,5.685143563565623
1,0,2,42,-15,1.9880793182756485E-6,4.8936784476284325,0.5102684400680407,0,0,0,0,0.02108992524190636,0.20390326865118483,51913.075936994544,277100.5277534074,5.690834397963705,0.270660007028929,5.685143563565623
1,0,2,43,-15,1.988996510684503E-6,4.8959361265259895,0.5105038503634977,0,0,0,0,0.021098971935691803,0.2039973386052494,51935.344470243326,277219.3922630552,5.690834397963705,0.270660007028929,5.685143563565623
1,0,2,44,-15,1.9899137030933583E-6,4.8981938054235465,0.5107392606589563,0,0,0,0,0.02110801862947729,0.20409140855931465,51957.61300349212,277338.2567727019,5.690834397963707,0.27066000702892906,5.685143563565625
1,0,2,45,-15,1.9908308955022135E-6,4.9004514843211044,0.5109746709544137,0,0,0,0,0.021117065323262775,0.2041854785133795,51979.88153674086,277457.1212823492,5.6908343979637035,0.2706600070289289,5.685143563565622
1,0,2,46,-15,1.991748087911068E-6,4.9027091632186615,0.5112100812498714,0,0,0,0,0.021126112017048233,0.2042795484674443,52002.15006998959,277575.9857919967,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,47,-15,1.992665280319923E-6,4.904966842116219,0.511445491545329,0,0,0,0,0.021135158710833706,0.20437361842150922,52024.41860323839,277694.85030164407,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,48,-15,1.9935824727287776E-6,4.907224521013776,0.5116809018407869,0,0,0,0,0.021144205404619146,0.20446768837557416,52046.68713648724,277813.7148112908,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,49,-15,1.9944996651376328E-6,4.909482199911335,0.5119163121362442,0,0,0,0,0.021153252098404626,0.20456175832963897,52068.955669735944,277932.57932093827,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,50,-15,1.9954168575464875E-6,4.911739878808892,0.5121517224317021,0,0,0,0,0.0211622987921901,0.20465582828370393,52091.224202984755,278051.4438305856,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,51,-15,1.9961946706636346E-6,4.913654474093232,0.5123513590771328,0,0,0,0,0.021169949810266306,0.20473560308721803,52110.0572655883,278151.97055708943,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,52,-15,1.9968806964263233E-6,4.915343133825531,0.5125274372107141,0,0,0,0,0.021176681714896978,0.2048059639093971,52126.62792064208,278240.4210520314,5.690834397963707,0.27066000702892906,5.685143563565625
1,0,2,53,-15,1.9975667221890115E-6,4.917031793557828,0.512703515344295,0,0,0,0,0.021183413619527674,0.20487632473157602,52143.19857569594,278328.8715469741,5.690834397963708,0.2706600070289291,5.685143563565626
1,0,2,54,-15,1.9982527479517E-6,4.918720453290127,0.5128795934778765,0,0,0,0,0.021190145524158384,0.20494668555375517,52159.76923074971,278417.3220419169,5.690834397963707,0.27066000702892906,5.685143563565625
1,0,2,55,-15,1.9989387737143884E-6,4.920409113022425,0.5130556716114576,0,0,0,0,0.021196877428789066,0.20501704637593418,52176.33988580349,278505.7725368596,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,56,-15,1.999624799477077E-6,4.922097772754722,0.5132317497450394,0,0,0,0,0.021203609333419762,0.2050874071981135,52192.910540857265,278594.22303180257,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,57,-15,2.0003108252397653E-6,4.92378643248702,0.5134078278786203,0,0,0,0,0.02121034123805047,0.20515776802029237,52209.48119591104,278682.67352674506,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,58,-15,2.000996851002454E-6,4.925475092219318,0.5135839060122018,0,0,0,0,0.02121707314268116,0.2052281288424716,52226.05185096482,278771.12402168766,5.690834397963704,0.27066000702892895,5.685143563565623
1,0,2,59,-15,2.001682876765142E-6,4.927163751951615,0.5137599841457827,0,0,0,0,0.021223805047311858,0.20529848966465047,52242.62250601863,278859.5745166306,5.690834397963707,0.27066000702892906,5.6851435635656244
1,0,2,60,-15,2.002368902527831E-6,4.9288524116839145,0.5139360622793635,0,0,0,0,0.021230536951942578,0.2053688504868294,52259.19316107244,278948.0250115727,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,61,-15,2.003054928290519E-6,4.9305410714162115,0.5141121404129454,0,0,0,0,0.021237268856573233,0.20543921130900872,52275.76381612622,279036.4755065159,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,62,-15,2.003740954053208E-6,4.93222973114851,0.5142882185465267,0,0,0,0,0.021244000761203953,0.20550957213118776,52292.33447118004,279124.92600145855,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,63,-15,2.0044269798158964E-6,4.933918390880808,0.5144642966801077,0,0,0,0,0.021250732665834653,0.20557993295336677,52308.905126233796,279213.3764964011,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,64,-15,2.0050322811873196E-6,4.935408346662967,0.5146196557665015,0,0,0,0,0.021256655802633587,0.2056420144442897,52323.48499064311,279291.2005908027,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,65,-15,2.0055680945380925E-6,4.936727256941104,0.5147571797778194,0,0,0,0,0.021261882747427664,0.20569696903921236,52336.35117100656,279359.87741845194,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,66,-15,2.006103907888864E-6,4.938046167219241,0.5148947037891367,0,0,0,0,0.021267109692221748,0.20575192363413475,52349.21735136997,279428.5542461016,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,67,-15,2.0066397212396358E-6,4.939365077497377,0.5150322278004541,0,0,0,0,0.021272336637015866,0.20580687822905716,52362.08353173336,279497.23107375106,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,68,-15,2.0071755345904082E-6,4.940683987775515,0.5151697518117715,0,0,0,0,0.021277563581809912,0.20586183282397963,52374.949712096815,279565.9079014006,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,69,-15,2.0077113479411803E-6,4.942002898053651,0.5153072758230891,0,0,0,0,0.021282790526604027,0.20591678741890215,52387.815892460305,279634.5847290502,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,70,-15,2.0082471612919523E-6,4.943321808331788,0.5154447998344065,0,0,0,0,0.021288017471398118,0.20597174201382457,52400.68207282376,279703.26155669993,5.690834397963705,0.270660007028929,5.685143563565624
1,0,2,71,-15,2.008782974642724E-6,4.944640718609923,0.5155823238457231,0,0,0,0,0.021293244416192177,0.20602669660874665,52413.548253187204,279771.9383843494,5.690834397963705,0.270660007028929,5.685143563565623
