% Model,ghost_cell_flux.mph
% Version,COMSOL 5.3.1.275
% Date,"Sep 23 2019, 17:08"
% Table,transient_parametric_sweep_2 {tbl20} - Pressure {gev28} (sw1(t))
% K_ads (m^3/kg),t (h),p_in (Pa),alpha (1),c_in (ug/m^3),j_ck (ug/(m^2*s)),m_ads (g),c_ads (mol/kg),c_ads_vol (ug/m^3),c_ads/c_gas (1),alpha_ck (1),n_ck (ug/s),c_gas (ug/m^3),c_liq (ug/m^3),u_ck (cm/h),Pe (1)
5.28E-8,26,5.692040478741667,1.1361117820829643E-6,2.7965512698448918,0.29159357756103943,2.768258272709984E-7,1.8568243903933972E-11,3.5619350871453035,7.708799999999996E-5,0.018771436137022056,0.11652079359338871,46206.09027533866,246637.8994043328,-1.6902256260181685,-0.08038829595572973
5.28E-8,27,10.43305573640044,9.54762772036762E-7,2.3501587472710996,0.24504754170895157,2.6569095969519015E-7,1.7821366565847952E-11,3.418662055506672,7.708799999999999E-5,0.018016385722636873,0.09792099766689483,44347.52562664323,236717.29200972582,-3.0637875422470153,-0.14571584757701658
5.28E-8,28,13.536930084228473,8.334723034018997E-7,2.0516009649910663,0.21392612339445127,2.550188106081406E-7,1.7105526323696368E-11,3.28134285135888,7.708799999999999E-5,0.017292712043026705,0.08548487890842078,42566.19514527399,227208.94353332822,-3.957801473282963,-0.18823576643895593
5.28E-8,29,14.847366898148135,7.684236153260721E-7,1.8914829254556609,0.19724166046615116,2.4619296467214157E-7,1.6513527876103044E-11,3.1677801443561178,7.708799999999999E-5,0.016694235358332782,0.07881776752227221,41093.03840229499,219345.5583731345,-4.330651687545291,-0.20596877965914187
5.28E-8,30,15,7.405988030308134E-7,1.8229918531996923,0.19009009034485488,2.396798528094488E-7,1.6076657332511397E-11,3.0839755301012612,7.708799999999999E-5,0.016252584141793192,0.07596000010180229,40005.90922194459,213542.70303902103,-4.36932965906626,-0.2078083306479171
5.28E-8,31,15,7.237639162224682E-7,1.781552599752944,0.18576366417115273,2.3486539036265747E-7,1.5753724628364406E-11,3.0220275432243655,7.708799999999999E-5,0.015926117586107406,0.07423116020279096,39202.30831289386,209253.25896386505,-4.370054915420222,-0.2078428243400778
5.28E-8,32,15,7.10765519326051E-7,1.749556907146027,0.1824288917297855,2.310359124343929E-7,1.5496860299996884E-11,2.9727534132322218,7.708799999999999E-5,0.015666442392223916,0.07289858513522063,38563.11505334451,205841.38659143008,-4.370014545454403,-0.20784090431667382
5.28E-8,33,15,7.002830643397693E-7,1.7237542323870063,0.17973731336422843,2.2788105333820854E-7,1.5285246399090352E-11,2.9321596455896604,7.708799999999999E-5,0.015452512801083004,0.07182303042034406,38036.525082887914,203030.5656934297,-4.369858082016399,-0.20783346280770196
5.28E-8,34,15,6.912928564485852E-7,1.7016247397695057,0.1774299377112092,2.25153583371747E-7,1.5102299858020928E-11,2.8970651203842372,7.708799999999999E-5,0.015267564276605344,0.07090100310939759,37581.272317147115,200600.52703031746,-4.369934450717615,-0.2078370949557777
5.28E-8,35,15,6.835362677453498E-7,1.6825318139414436,0.17543910114507139,2.2277891576481998E-7,1.4943017728348012E-11,2.8665101250183582,7.708799999999999E-5,0.015106539123101687,0.07010546481756894,37184.90718423566,198484.817538433,-4.369952355135786,-0.20783794650224863
5.28E-8,36,15,6.767897969648784E-7,1.6659253041546092,0.17370754574982294,2.206969876246042E-7,1.48033712586559E-11,2.8397218265252047,7.708799999999999E-5,0.01496536450254265,0.06941353528162768,36837.40434990149,196629.92419890774,-4.36994681509411,-0.2078376830140474
5.28E-8,37,15,6.708187687317922E-7,1.6512275544693606,0.1721750799554852,2.1884390940143688E-7,1.467907502242662E-11,2.8158781541070854,7.708799999999999E-5,0.014839708093001634,0.06880116195021034,36528.099757511955,194978.92463394842,-4.369946892244076,-0.20783768668335292
5.28E-8,38,15,6.654635998465938E-7,1.6380457491379536,0.17080057103652999,2.1717450184782368E-7,1.4567098596902522E-11,2.794397783584652,7.708799999999999E-5,0.014726506309814575,0.06825190818619584,36249.45236073906,193491.56640465365,-4.369946878631283,-0.20783768603591915
5.28E-8,39,15,6.606055863465702E-7,1.6260876970900238,0.16955369290080402,2.1565495043600125E-7,1.4465173854123139E-11,2.774845621332129,7.708799999999999E-5,0.014623466204904057,0.06775365568315975,35995.81804343258,192137.72246623435,-4.369946874733759,-0.20783768585055018
5.28E-8,40,15,6.561080242342672E-7,1.6150168999776946,0.16839932928222207,2.1424521050521877E-7,1.4370614776547424E-11,2.756706410216223,7.708799999999999E-5,0.014527872367647734,0.06729237198117442,35760.512793381946,190881.71503852349,-4.369946872730876,-0.20783768575529168
5.28E-8,41,15,6.51968394937155E-7,1.60482715830782,0.16733683357068704,2.1294454837394867E-7,1.4283372152085256E-11,2.739970709911219,7.708799999999998E-5,0.014439675047427747,0.06686779869484502,35543.41414891057,189722.8904481532,-4.369946872740064,-0.20783768575572867
5.28E-8,42,15,6.481497634961216E-7,1.5954275562845817,0.16635672685982264,2.1174192007813693E-7,1.4202705200802045E-11,2.724496417046731,7.708799999999999E-5,0.0143581253579571,0.06647614805318364,35342.678718435214,188651.40907819837,-4.36994687346414,-0.20783768579016623
5.28E-8,43,15,6.445878869226779E-7,1.5866599591065718,0.16544252104907925,2.10618187840077E-7,1.4127330245781717E-11,2.7100372846501593,7.708799999999999E-5,0.014281925575047354,0.06611083141121056,35155.112140023826,187650.22013054712,-4.369946873406582,-0.20783768578742876
5.28E-8,44,15,6.413211171860563E-7,1.5786187705551333,0.16460405925346516,2.0958477658689347E-7,1.4058013620265439E-11,2.696740317967344,7.708799999999999E-5,0.014211850417921867,0.0657757820776832,34982.62139330822,186729.50264107538,-4.369946873460832,-0.2078376857900089
5.28E-8,45,14.898244598765434,6.402109202814175E-7,1.5758860090325362,0.16431912396547388,2.086737467590156E-7,1.399690579584542E-11,2.685018040673551,7.708799999999999E-5,0.01415007389077653,0.06566192193660188,34830.55781280547,185917.8208509129,-4.337228802085023,-0.20628159176068375
5.28E-8,46,14.024620056152346,6.538286171553656E-7,1.6094061151398606,0.16781425277418885,2.082955208231494E-7,1.3971536084149122E-11,2.6801513841006757,7.708799999999999E-5,0.014124426558407054,0.06705857540856434,34767.42663061276,185580.84055091016,-4.078118716569198,-0.19395813747213975
5.28E-8,47,11.955370490933644,6.94605398230909E-7,1.7097785966996641,0.1782815626847352,2.0923367371534194E-7,1.40344632029557E-11,2.692222655545071,7.708799999999999E-5,0.014188042288471555,0.07124131244881857,34924.01742871872,186416.6876282278,-3.4680852544039866,-0.16494452547587465
5.28E-8,48,8.794693652494454,7.666616529269075E-7,1.887145836216283,0.19676703137437693,2.1197525063933758E-7,1.4218355975924144E-11,2.727498695847944,7.708799999999999E-5,0.014373947399460843,0.07862810573719924,35381.624842361256,188859.29488151602,-2.5414236123009566,-0.12087185896939712
5.28E-8,49,4.9999999999999964,8.667297692877881E-7,2.1334645720073455,0.2224534853173068,2.1651896282250528E-7,1.452312795792474E-11,2.785962922291927,7.708799999999999E-5,0.014682054500276428,0.08889241273279379,36140.033757419136,192907.51407913183,-1.4334853081038925,-0.06817754944795013
5.28E-8,50,1.2053063475055357,9.837897125719162E-7,2.421608871011978,0.2524959681757504,2.2238843258525408E-7,1.4916825855320684E-11,2.8614857537306526,7.708799999999999E-5,0.015080060632492426,0.10089738888302754,37119.73009717015,198136.9166503176,-0.3296682346689892,-0.015679248502583523
5.28E-8,51,-1.9553704909336531,1.099331002940893E-6,2.7060149896673726,0.28215882740214304,2.2880635065502767E-7,1.534731122314137E-11,2.944065503548474,7.708799999999999E-5,0.015515256800303212,0.11275066742989381,38190.9701062224,203854.9590991838,0.5860561836729128,0.027873236102075996
5.28E-8,52,-4.024620056152354,1.1923115666092429E-6,2.9348876389069436,0.3060249417325731,2.3487407180780842E-7,1.5754306941050304E-11,3.022139247917512,7.708799999999999E-5,0.015926706271039117,0.12228756671633345,39203.75736713254,209260.993695183,1.1819617408762089,0.05621491519906992
5.28E-8,53,-4.898244598765444,1.2494275419874262E-6,3.075479221523436,0.3206860957612354,2.3990251221009417E-7,1.609159233369769E-11,3.0868405024178256,7.708799999999998E-5,0.016267682576649227,0.12814616386618677,40043.07418038893,213741.0813745942,1.4305257868262287,0.06803679257579419
5.28E-8,54,-5,1.27624369532161E-6,3.141487468987936,0.3275677416965227,2.4367758094079974E-7,1.6344807135354315E-11,3.1354145458907334,7.708799999999999E-5,0.016523668307062814,0.1308960695819275,40673.185786253845,217104.4778864983,1.45616621288159,0.06925626891459823
5.28E-8,55,-5,1.2926057685700124E-6,3.1817628868136563,0.33176539571747,2.46425427525634E-7,1.652912044925562E-11,3.1707712583084375,7.708799999999999E-5,0.01670999856096306,0.132573452128698,41131.83969370638,219552.67109249363,1.4567706853957358,0.06928501804407318
5.28E-8,56,-5,1.3053321409040695E-6,3.213088988058796,0.3350317999704761,2.486186109201235E-7,1.6676229426031402E-11,3.198991085057945,7.708799999999998E-5,0.016858717350796696,0.13387870726819923,41497.91258117922,221506.68727211774,1.4567809783734107,0.069285507585187
5.28E-8,57,-5,1.316097375232983E-6,3.2395877271859486,0.33779484976346863,2.504955566773763E-7,1.6802126590174977E-11,3.2231418625173123,7.708799999999999E-5,0.01698599220720101,0.134982821965479,41811.20099778579,223178.9516104142,1.4567812453468503,0.06928552028262783
5.28E-8,58,-5,1.325405911909474E-6,3.262500789503911,0.34018401644664703,2.5213269377390637E-7,1.6911938457124754E-11,3.2442070070671702,7.708799999999999E-5,0.017097005745056296,0.13593753297207709,42084.462005333735,224637.55848429436,1.456781237181033,0.06928551989425592
5.28E-8,59,-5,1.333406797703498E-6,3.282195055226725,0.34223755624505026,2.5355112394770137E-7,1.7007080437507774E-11,3.262458036078853,7.708799999999999E-5,0.01719318886382341,0.136758127475519,42321.21777810879,225901.30848177572,1.456781226193852,0.06928551937169802
5.28E-8,60,-5,1.3404604296200676E-6,3.2995576454263755,0.34404796969698687,2.548074220075818E-7,1.7091347317595746E-11,3.2786229011260004,7.708799999999999E-5,0.01727837787610813,0.13748156869091285,42530.91144050956,227020.60691418452,1.4567812118592145,0.06928551868993278
5.28E-8,61,-5,1.346560658707086E-6,3.3145734243916887,0.3456136787046323,2.559011073067492E-7,1.716470685774158E-11,3.2926954176964496,7.708799999999999E-5,0.0173525401894649,0.13810722601036793,42713.4627658838,227995.0255493794,1.4567811898188925,0.06928551764167988
5.28E-8,62,-5,1.3520384981491583E-6,3.3280571846072973,0.34701964299674604,2.5688646080304816E-7,1.7230799982907086E-11,3.3053740222410783,7.708799999999999E-5,0.01741935657148572,0.13866904934149657,42877.93200291971,228872.92599275088,1.456781184494913,0.06928551738846774
5.28E-8,63,-5,1.3567539180875087E-6,3.3396642410822057,0.34822992171476597,2.5774051980129106E-7,1.7288086457742396E-11,3.31636325233685,7.708799999999998E-5,0.017477269932030148,0.13915267671721734,43020.48635762833,229633.8496369443,1.4567811855559343,0.06928551743893066
5.28E-8,64,-5,1.361099517574415E-6,3.350360980571223,0.34934528076786436,2.5852854261395275E-7,1.734094351928038E-11,3.326502790737445,7.708799999999996E-5,0.017530705408221894,0.13959837419483545,43152.01835223956,230335.9383586275,1.4567811849928514,0.06928551741215003
5.28E-8,65,-5,1.3649362439144156E-6,3.3598051233812765,0.35033003038273786,2.5922741572560756E-7,1.738782081582109E-11,3.335495234406469,7.708799999999999E-5,0.017578095682867313,0.13999188014093888,43268.67001876392,230958.5991771934,1.4567811856423742,0.06928551744304179
5.28E-8,66,-5,1.3684464600333077E-6,3.3684455577993755,0.35123097657616664,2.598678029365841E-7,1.7430775138557505E-11,3.3437351363644017,7.708799999999999E-5,0.017621520054618735,0.14035189823983302,43375.559573012724,231529.15199763534,1.4567811860413813,0.06928551746201884
5.28E-8,67,-5,1.3716389140916715E-6,3.3763038175161006,0.3520503646868121,2.60451174869334E-7,1.7469905130295602E-11,3.3512414192015285,7.708799999999999E-5,0.017661078245730093,0.14067932572884695,43472.93248237766,232048.90707064775,1.4567811861174043,0.06928551746563455
5.28E-8,68,-5,1.3745566978019325E-6,3.383485973241221,0.3527992548009793,2.609853444098925E-7,1.750573484464316E-11,3.3581146118069887,7.708799999999999E-5,0.017697300044526045,0.14097858221846812,43562.0928264709,232524.82528502765,1.4567811861586746,0.06928551746759738
5.28E-8,69,-5,1.3772567547139217E-6,3.3901321921300287,0.3534922622766912,2.614802989789308E-7,1.7538934193308975E-11,3.3644832229419404,7.708799999999999E-5,0.017730862693557135,0.14125550800576261,43644.7076450543,232965.8049306472,1.4567811861639453,0.06928551746784807
5.28E-8,70,-5,1.379746093913988E-6,3.396259727123334,0.35413118609601535,2.6193731495363223E-7,1.7569588789991327E-11,3.3703636758307587,7.708799999999998E-5,0.017761852743391995,0.14151082196396453,43720.98998327572,233372.98319542722,1.4567811861500353,0.0692855174671865
5.28E-8,71,-5,1.382120132471325E-6,3.4021034483547155,0.35474051638801746,2.6237322938738787E-7,1.759882798926334E-11,3.375972613883591,7.708799999999999E-5,0.01779141190712722,0.14175431034864858,43793.75018010053,233761.36104774429,1.4567811861515578,0.06928551746725892
5.28E-8,72,-5,1.3843325169628323E-6,3.4075492563787875,0.3553083558965383,2.6277986287303024E-7,1.7626103152911698E-11,3.381204792161161,7.708799999999999E-5,0.01781898554280335,0.14198121901625352,43861.62297842932,234123.65104689312,1.4567811861516877,0.06928551746726509
0,0,-5,1.4393920508370764E-6,3.5430788862984612,0.36944015748024567,0,0,0,0,0.018513156912707256,0.14762828692910282,45570.333209772616,243244.36867606037,1.456781186145071,0.06928551746695039
0,1,-5.006022144,1.4397073197306273E-6,3.5438549240427273,0.3695210748524511,0,0,0,0,0.01851316539710281,0.14766062151103612,45570.35409420279,243244.48015253368,1.4591985782080448,0.06940049029993078
0,2,-5.932511744,1.4702524852751811E-6,3.6190421748382717,0.3773607930282362,0,0,0,0,0.018541238296773097,0.1507933728940798,45639.455836178604,243613.3299813022,1.7386858230224809,0.08269309633201616
0,3,-8.885753344000001,1.58160902438226E-6,3.893147483626182,0.4059397165322503,0,0,0,0,0.018693254444747984,0.16221351072628357,46013.64520588713,245610.6701495438,2.6095429428874954,0.12411166129117192
0,4,-12.491026944000001,1.741772429286713E-6,4.287391413168954,0.4470452169356264,0,0,0,0,0.018988321250859724,0.17863926868747224,46739.9552964382,249487.55291504596,3.6584150083282867,0.1739967397791758
0,5,-14.682412544000002,1.8654552721280904E-6,4.591838050076397,0.4787946468244607,0,0,0,0,0.0193123763310441,0.19132634087105016,47537.62033282029,253745.31261358864,4.286323922548174,0.20386052059787146
0,6,-15,1.910078928565397E-6,4.701679656371576,0.4902569818181515,0,0,0,0,0.01955447666073614,0.19590668993452892,48133.552876701564,256926.26884541233,4.372178870239023,0.20794384109544004
0,7,-15,1.927916664531768E-6,4.745587433717618,0.49482682572075126,0,0,0,0,0.019707281327726752,0.19773279955800774,48509.68319437788,258933.96936500122,4.37053405669342,0.2078656126293343
0,8,-15,1.9407821368906214E-6,4.777255931157492,0.4981289486678158,0,0,0,0,0.019821670191604284,0.19905232788765473,48791.25260293243,260436.92464748854,4.370541258849056,0.20786595516882134
0,9,-15,1.950159922750054E-6,4.800339451077907,0.5005358953706706,0,0,0,0,0.01990723085746302,0.20001414379011542,49001.86109456985,261561.10623620672,4.370541774960526,0.20786597971543858
0,10,-15,1.959065856597421E-6,4.822261502237651,0.5028217282106291,0,0,0,0,0.019988852258248934,0.20092756259296285,49202.77304321268,262633.5298211328,4.37054193193284,0.20786598718115004
0,11,-15,1.964988674131954E-6,4.836840580774173,0.5043419023990261,0,0,0,0,0.020044270191279048,0.20153502419864625,49339.184876477404,263361.6660432155,4.370541941200854,0.20786598762194322
0,12,-15,1.970819632586351E-6,4.851193547205135,0.5058384996659246,0,0,0,0,0.02009888124110653,0.20213306446649892,49473.610558132175,264079.2006268983,4.370541945920617,0.20786598784641835
0,13,-15,1.976650591040748E-6,4.8655465136360965,0.5073350969333955,0,0,0,0,0.020153492290933977,0.20273110473458023,49608.036239786954,264796.73521058116,4.370541950640389,0.20786598807089396
0,14,-15,1.9821667410742295E-6,4.879124575781095,0.5087508942065527,0,0,0,0,0.020205245743149716,0.20329685732493394,49735.42791444016,265476.72381924395,4.370541954482806,0.207865988253642
0,15,-15,1.986355180769508E-6,4.889434464766689,0.5098259160069655,0,0,0,0,0.020244947224581217,0.2037264360363788,49833.153534456535,265998.3615837722,4.370541954625012,0.2078659882604054
0,16,-15,1.9905436204647866E-6,4.899744353752282,0.510900937807391,0,0,0,0,0.020284648706012712,0.20415601474782882,49930.879154472896,266519.9993483005,4.3705419547672255,0.20786598826716918
0,17,-15,1.9947320601600646E-6,4.910054242737875,0.5119759596078287,0,0,0,0,0.020324350187444207,0.2045855934592837,50028.60477448929,267041.63711282925,4.37054195490944,0.20786598827393296
0,18,-15,1.99868023120006E-6,4.919772707865681,0.5129893130761732,0,0,0,0,0.020361846468647093,0.20499052950523416,50120.90227062144,267534.3007515544,4.370541954996474,0.2078659882780724
0,19,-15,2.002287184104123E-6,4.928651260912314,0.5139150881073712,0,0,0,0,0.02039621102919149,0.20536046920770085,50205.49100294829,267985.8167125469,4.370541955005205,0.20786598827848765
0,20,-15,2.0057347740635205E-6,4.937137540370821,0.5147999609509286,0,0,0,0,0.020429144764371052,0.2057140643959864,50286.55774337794,268418.5330590714,4.370497641243522,0.20786388068543363
0,21,-14.847366898148147,2.0025337785074513E-6,4.929258255666387,0.5139784936738329,0,0,0,0,0.020455787919186327,0.20538580607205895,50352.14015314288,268768.5974701891,4.322474956417763,0.2055798886899648
0,22,-13.536930084228516,1.949130344417515E-6,4.797805133030445,0.5002686421665118,0,0,0,0,0.020433774505765133,0.1999073494097336,50297.9539012022,268479.363231248,3.932045644335135,0.18701080145903146
0,23,-10.433055736400462,1.8135515663383799E-6,4.464076524648197,0.46545335082420897,0,0,0,0,0.020290355661887537,0.1859951589893497,49944.92688723161,266594.9830415402,3.0180645965653885,0.1435412327606022
0,24,-5.692040478741681,1.6052285319233806E-6,3.9512871533742846,0.4119897304729752,0,0,0,0,0.01996730897439561,0.16463109629699718,49149.74402021798,262350.472614584,1.6279872094390788,0.07742819395824524
0,25,-3.552713678800501E-15,1.3641311862667705E-6,3.357823465394514,0.3501235263652214,0,0,0,0,0.019451170488858863,0.1399093611355393,47879.26363271843,255568.92905311676,-0.034497167252689885,-0.0016407090556759395
0,26,5.692040478741667,1.1361085980451734E-6,2.7965434323019074,0.291592760277626,0,0,0,0,0.018771407118026533,0.11652046700693673,46206.01884477166,246637.5181237509,-1.6902256256057842,-0.08038829593611645
0,27,10.43305573640044,9.547589314937924E-7,2.350149293733615,0.2450465559401336,0,0,0,0,0.018016337441839152,0.09792060375367517,44347.40678294461,236716.65764832453,-3.0637875418633294,-0.1457158475587682
0,28,13.536930084228473,8.334682346774335E-7,2.051590949782394,0.21392507908606553,0,0,0,0,0.01729264888456998,0.08548446160278986,42566.03968005906,227208.11369436505,-3.9578014726312483,-0.1882357664079599
0,29,14.847366898148135,7.684195711335627E-7,1.891472970632662,0.19724062255665797,0,0,0,0,0.01669416358451314,0.07881735277363876,41092.86173027238,219344.61533691804,-4.330651686493149,-0.20596877960910126
0,30,15,7.405948782366545E-7,1.822982192277007,0.19008908300253882,0,0,0,0,0.016252509236270456,0.0759595975678128,40005.72484120128,213541.71885535726,-4.369329658429187,-0.20780833061761747
0,31,15,7.237600921041201E-7,1.7815431866448406,0.18576268264929657,0,0,0,0,0.0159260420166828,0.07423076798665723,39202.12229794919,209252.26605719546,-4.370054915138914,-0.2078428243266986
0,32,15,7.10761776609213E-7,1.7495476944086088,0.18242793109567879,0,0,0,0,0.015666366844138472,0.0728982012658316,38562.929090926336,205840.39396513518,-4.370014544733897,-0.2078409042824061
0,33,15,7.002793904568036E-7,1.7237451890848992,0.17973637040776144,0,0,0,0,0.015452437585741928,0.07182265361493986,38036.33993952353,203029.57743906282,-4.369858082174074,-0.20783346281520107
0,34,15,6.912892427230368E-7,1.701615844545523,0.177429010195146,0,0,0,0,0.015267489481898917,0.07090063247397875,37581.088209179456,200599.54430266994,-4.369934450272812,-0.20783709493462255
0,35,15,6.835327071863742E-7,1.6825230495875467,0.17543818727882415,0,0,0,0,0.015106464812270072,0.07010509963661654,37184.724267331,198483.84116841623,-4.3699523551686275,-0.20783794650381052
0,36,15,6.767862839609279E-7,1.6659166568579138,0.17370664408825975,0,0,0,0,0.014965290713354007,0.06941317497766704,36837.22271702658,196628.95468275817,-4.369946815093802,-0.20783768301403271
0,37,15,6.708152986725007E-7,1.6512190128814015,0.17217418931586917,0,0,0,0,0.01483963483352148,0.06880080605061976,36527.9194285202,194977.96207763857,-4.369946892243976,-0.2078376866833482
0,38,15,6.654601690287298E-7,1.6380373041431873,0.17079969046899027,0,0,0,0,0.014726433575680492,0.06825155631140696,36249.27332489216,193490.61075086577,-4.369946878631256,-0.20783768603591785
0,39,15,6.606021915433346E-7,1.6260793407456486,0.1695528215768976,0,0,0,0,0.014623393982075772,0.06775330750212676,35995.640266170405,192136.77353049346,-4.369946874733777,-0.207837685850551
0,40,15,6.561046637410737E-7,1.6150086280878544,0.16839846676449843,0,0,0,0,0.014527800653085475,0.06729202731909206,35760.33626722196,190880.77278089002,-4.369946872730875,-0.20783768575529163
0,41,15,6.519650660650267E-7,1.604818964253569,0.16733597916896653,0,0,0,0,0.014439603818280482,0.06686745727591752,35543.23881760484,189721.95456838713,-4.369946872740063,-0.2078376857557286
0,42,15,6.481464644651421E-7,1.595419435684637,0.16635588011725644,0,0,0,0,0.014358054605387655,0.06647580969485417,35342.50456023084,188650.47946018845,-4.369946873464141,-0.20783768579016626
0,43,15,6.445846157853752E-7,1.58665190716721,0.16544168146581567,0,0,0,0,0.014281855279167043,0.06611049591373844,35154.93910596463,187649.2965129756,-4.369946873406582,-0.20783768578742876
0,44,15,6.413178719266671E-7,1.5786107823145312,0.16460322631212498,0,0,0,0,0.014211780562039436,0.06577544923432366,34982.44944230849,186728.58480463608,-4.369946873460827,-0.20783768579000866
0,45,14.898244598765434,6.402077090956652E-7,1.575878104664555,0.1643182997647152,0,0,0,0,0.014150004612212927,0.06566159258597871,34830.38728288218,185916.9105998656,-4.337228810144124,-0.20628159214398017
0,46,14.024620056152346,6.538255081747255E-7,1.6093984623508533,0.16781345481251905,0,0,0,0,0.014124359141878628,0.06705825654308109,34767.26068410896,185579.95476514322,-4.078118716093424,-0.19395813744951157
0,47,11.955370490933644,6.946025148408013E-7,1.7097714992041586,0.17828082260445052,0,0,0,0,0.014187979653688518,0.07124101671273683,34923.86325253221,186415.8646698134,-3.4680852516484535,-0.16494452534481957
0,48,8.794693652494454,7.666591584262871E-7,1.8871396959763984,0.19676639092100517,0,0,0,0,0.01437389289764693,0.0786278498120319,35381.49068556497,188858.57878218303,-2.541423621595822,-0.12087185941146734
0,49,4.9999999999999964,8.667278409119997E-7,2.1334598252897736,0.22245299036141733,0,0,0,0,0.014682010766823473,0.08889221494842037,36139.92610705819,192906.9394652936,-1.43348532925751,-0.06817755045403075
0,50,1.2053063475055357,9.83788482750422E-7,2.4216058437932517,0.2524956527665675,0,0,0,0,0.015080028803151993,0.10089726284551809,37119.65174890915,198136.49844461394,-0.3296682512583303,-0.015679249291584024
0,51,-1.9553704909336531,1.09933046956226E-6,2.7060136767501786,0.28215869049834413,0,0,0,0,0.015515236191556704,0.11275061272313575,38190.919377573045,203854.68832086356,0.5860561839939523,0.027873236117344862
0,52,-4.024620056152354,1.1923115493376185E-6,2.9348875963926555,0.306024937109448,0,0,0,0,0.015926694562735048,0.12228756486893265,39203.7285470172,209260.839859776,1.1819617380332639,0.05621491506385751
0,53,-4.898244598765444,1.2494277512645161E-6,3.0754797366612254,0.3206861494754531,0,0,0,0,0.016267676550265144,0.12814618533038818,40043.05934638021,213741.00219393338,1.4305257613001308,0.06803679136175537
0,54,-5,1.276243917943067E-6,3.1414880169730277,0.32756779902590816,0,0,0,0,0.01652366507497175,0.13089609249074996,40673.17783042717,217104.43542005378,1.456166130662411,0.06925626500419739
0,55,-5,1.2926060172359303E-6,3.181763498907466,0.3317654595425198,0,0,0,0,0.016709996856146783,0.1325734776331879,41131.835497282955,219552.64869291295,1.456770685028901,0.06928501802662626
0,56,-5,1.305332383919789E-6,3.2130895862445814,0.33503186234379445,0,0,0,0,0.016858716474965577,0.13387873219257726,41497.910425311566,221506.67576457237,1.4567809783826644,0.06928550758562711
0,57,-5,1.3160976071620883E-6,3.2395882980819155,0.33779490929131706,0,0,0,0,0.01698599187573247,0.13498284575280725,41811.20018187244,223178.94725524876,1.4567812453430136,0.06928552028244535
0,58,-5,1.325406136788415E-6,3.262501343045823,0.3401840741649935,0,0,0,0,0.017097005862833404,0.13593755603632832,42084.46229524336,224637.56003176773,1.4567812371783389,0.06928551989412779
0,59,-5,1.3334070177939737E-6,3.282195596981779,0.3422376127343201,0,0,0,0,0.017193189338795024,0.13675815004863123,42321.21894725642,225901.31472242734,1.456781226190758,0.06928551937155088
0,60,-5,1.340460642772397E-6,3.299558170103108,0.3440480244054862,0,0,0,0,0.01727837861279703,0.1374815905524292,42530.91325387719,227020.61659353995,1.4567812118568382,0.06928551868981978
0,61,-5,1.3465608692286828E-6,3.3145739425928453,0.3456137327379522,0,0,0,0,0.017352541160262733,0.13810724760208257,42713.46515551304,227995.03830469213,1.456781189818534,0.06928551764166284
0,62,-5,1.3520387021106025E-6,3.3280576866605673,0.34701969534631527,0,0,0,0,0.017419357683072866,0.13866907026038447,42877.9347391034,228872.9405978947,1.4567811844950243,0.06928551738847304
0,63,-5,1.3567541141916824E-6,3.339664723794721,0.348229972047654,0,0,0,0,0.017477271109409314,0.1391526968302394,43020.48925575959,229633.8651065289,1.4567811855561055,0.06928551743893879
0,64,-5,1.3610997159971525E-6,3.3503614689909083,0.34934533169584236,0,0,0,0,0.017530706771489376,0.13959839454565545,43152.021707936925,230335.95627059884,1.4567811849929224,0.06928551741215341
0,65,-5,1.3649364333462094E-6,3.359805589669658,0.35033007900306395,0,0,0,0,0.0175780970866494,0.1399918995696212,43268.67347418844,230958.6176214863,1.456781185642458,0.06928551744304577
0,66,-5,1.368446651894945E-6,3.368446030068843,0.3512310258201469,0,0,0,0,0.01762152159530795,0.14035191791772755,43375.56336543563,231529.1722407508,1.4567811860413904,0.06928551746201927
0,67,-5,1.3716391016891324E-6,3.3763042792892515,0.35205041283633093,0,0,0,0,0.017661079812491823,0.14067934496939466,43472.9363389784,232048.92765632996,1.4567811861174085,0.06928551746563474
0,68,-5,1.374556887219575E-6,3.3834864394947677,0.3527993034176723,0,0,0,0,0.017697301708874184,0.14097860164569867,43562.09692328163,232524.84715289777,1.4567811861586744,0.06928551746759737
0,69,-5,1.3772569383638335E-6,3.3901326441862447,0.35349230941301574,0,0,0,0,0.01773086438646886,0.1412555268414379,43644.71181217456,232965.82717381435,1.4567811861639437,0.06928551746784799
0,70,-5,1.3797462790825749E-6,3.396260182917785,0.354131233622129,0,0,0,0,0.01776185454582374,0.14151084095539956,43720.99441998076,233373.00687757795,1.4567811861500353,0.0692855174671865
0,71,-5,1.3821203169492043E-6,3.4021039024489834,0.3547405637368528,0,0,0,0,0.017791413757729052,0.14175432926924317,43793.754735376795,233761.3853628023,1.4567811861515583,0.06928551746725894
0,72,-5,1.3843327004956719E-6,3.4075497081468296,0.35530840300281524,0,0,0,0,0.017818987417554236,0.14198123783992175,43861.62759314866,234123.67567924515,1.4567811861516868,0.06928551746726504
