% Model,ghost_cell_flux.mph
% Version,COMSOL 5.3.1.275
% Date,"Nov 1 2019, 00:45"
% Table,sand_time_to_equilibrium_final {tbl32} - Pressure {gev21} (sw1(t))
% Switch 1 index,Pressurization cycles index,K_ads (m^3/kg),t (h),p_in (Pa),alpha (1),c_in (ug/m^3),j_ck (ug/(m^2*s)),m_ads (g),c_ads (mol/kg),c_ads_vol (ug/m^3),c_ads/c_gas (1),alpha_ck (1),n_ck (ug/s),c_gas (ug/m^3),c_liq (ug/m^3),u_ck (cm/h),Pe (1),Q_ck (L/h)
2,2,0,146,-15,7.5736331887401445E-6,18.64257887765132,1.9438791789343204,0,0,0,0,0.008362527470673274,0.7767741199021384,20584.45056730903,109875.24843717617,95.31197628391763,4.533103296798971,95.21666430763173
2,2,0,147,-15,7.57293274075647E-6,18.640854717468233,1.943699399135449,0,0,0,0,0.008361634636458842,0.7767022798945094,20582.252846366886,109863.51748843298,95.31197628391763,4.533103296798971,95.21666430763173
2,2,0,148,-15,7.572232292772797E-6,18.63913055728515,1.9435196193365816,0,0,0,0,0.008360741802244429,0.7766304398868819,20580.05512542471,109851.78653968939,95.31197628391763,4.533103296798971,95.21666430763175
2,2,0,149,-15,7.571531844789123E-6,18.637406397102062,1.9433398395377095,0,0,0,0,0.008359848968030006,0.7765585998792526,20577.857404482555,109840.0555909462,95.31197628391763,4.533103296798971,95.21666430763175
2,2,0,150,-15,7.570831396805449E-6,18.63568223691897,1.94316005973884,0,0,0,0,0.008358956133815576,0.7764867598716243,20575.65968354043,109828.32464220276,95.31197628391763,4.533103296798971,95.21666430763173
2,2,0,151,-15,7.570130948821774E-6,18.633958076735883,1.9429802799399711,0,0,0,0,0.008358063299601145,0.7764149198639962,20573.461962598285,109816.59369345952,95.31197628391762,4.53310329679897,95.21666430763172
2,2,0,152,-15,7.569430500838102E-6,18.6322339165528,1.9428005001410997,0,0,0,0,0.008357170465386718,0.7763430798563673,20571.264241656107,109804.86274471614,95.31197628391757,4.533103296798968,95.21666430763167
2,2,0,153,-15,7.568730052854428E-6,18.63050975636971,1.9426207203422299,0,0,0,0,0.008356277631172302,0.7762712398487389,20569.066520713935,109793.13179597275,95.31197628391759,4.533103296798969,95.21666430763169
2,2,0,154,-15,7.568029604870754E-6,18.628785596186624,1.9424409405433596,0,0,0,0,0.008355384796957872,0.7761993998411103,20566.868799771797,109781.40084722944,95.31197628391759,4.533103296798969,95.2166643076317
2,2,0,155,-15,7.5673291568870805E-6,18.62706143600354,1.9422611607444882,0,0,0,0,0.00835449196274344,0.7761275598334813,20564.671078829622,109769.66989848609,95.31197628391759,4.533103296798969,95.2166643076317
2,2,0,156,-15,7.5666287089034064E-6,18.625337275820453,1.9420813809456183,0,0,0,0,0.008353599128529024,0.7760557198258531,20562.47335788747,109757.93894974278,95.31197628391759,4.533103296798969,95.21666430763169
2,2,0,157,-15,7.565928260919732E-6,18.623613115637365,1.941901601146748,0,0,0,0,0.008352706294314595,0.7759838798182244,20560.275636945327,109746.20800099941,95.31197628391759,4.533103296798969,95.21666430763169
2,2,0,158,-15,7.565309057652917E-6,18.622088940191414,1.941742673943927,0,0,0,0,0.008351916243614591,0.7759203725079771,20558.330918720258,109735.82752485212,95.31197628391759,4.533103296798969,95.21666430763169
2,2,0,159,-15,7.5647801804989774E-6,18.620787103435767,1.9416069302048076,0,0,0,0,0.00835124046539513,0.7758661293098249,20556.66748342491,109726.94847482663,95.31197628391762,4.53310329679897,95.21666430763172
2,2,0,160,-15,7.564251303345039E-6,18.61948526668012,1.941471186465687,0,0,0,0,0.008350564687175672,0.7758118861116724,20555.004048129573,109718.06942480122,95.31197628391762,4.53310329679897,95.21666430763172
2,2,0,161,-15,7.5637224261911016E-6,18.61818342992448,1.941335442726568,0,0,0,0,0.008349888908956216,0.7757576429135206,20553.340612834243,109709.19037477554,95.31197628391763,4.533103296798971,95.21666430763173
2,2,0,162,-15,7.563193549037164E-6,18.61688159316883,1.9411996989874503,0,0,0,0,0.008349213130736749,0.775703399715369,20551.6771775389,109700.31132475018,95.31197628391763,4.533103296798971,95.21666430763173
2,2,0,163,-15,7.562664671883225E-6,18.615579756413183,1.9410639552483289,0,0,0,0,0.008348537352517293,0.7756491565172161,20550.013742243562,109691.43227472478,95.31197628391763,4.533103296798971,95.21666430763173
2,2,0,164,-15,7.562135794729287E-6,18.61427791965754,1.9409282115092097,0,0,0,0,0.008347861574297843,0.7755949133190642,20548.35030694824,109682.55322469931,95.31197628391763,4.533103296798971,95.21666430763175
2,2,0,165,-15,7.56160691757535E-6,18.612976082901895,1.9407924677700912,0,0,0,0,0.008347185796078375,0.7755406701209123,20546.68687165291,109673.67417467374,95.31197628391763,4.533103296798971,95.21666430763175
2,2,0,166,-15,7.561078040421411E-6,18.611674246146247,1.940656724030973,0,0,0,0,0.00834651001785892,0.7754864269227606,20545.023436357555,109664.79512464827,95.31197628391767,4.5331032967989735,95.21666430763176
2,2,0,167,-15,7.560549163267473E-6,18.610372409390603,1.9405209802918548,0,0,0,0,0.008345834239639452,0.7754321837246091,20543.36000106224,109655.9160746228,95.31197628391767,4.5331032967989735,95.21666430763176
2,2,0,168,-15,7.560020286113534E-6,18.609070572634955,1.9403852365527343,0,0,0,0,0.008345158461420003,0.7753779405264565,20541.6965657669,109647.03702459726,95.31197628391767,4.5331032967989735,95.21666430763176
2,3,0,0,-5,3.499532268302539E-6,8.61413600591458,0.8982040379874415,0,0,0,0,0.007992038925784506,0.3589223335797742,19672.48906227813,105007.39944588253,31.769116518299146,1.5109610821257553,31.737347401780188
2,3,0,1,-3.8416000000000006,3.1131157808639274E-6,7.662967700403124,0.798983296766072,0,0,0,0,0.007961451320192646,0.3192737253877158,19597.197344853477,104605.50889601104,24.207777181407916,1.151338570740888,24.183569404226006
2,3,0,2,15,1.6599194956356447E-7,0.408590954390892,0.04260416190968695,0,0,0,0,0.003873901676201014,0.017024623099110552,9535.650296638752,50899.194123605106,-95.29805596385881,-4.532441236780794,-95.20275790789299
2,3,0,3,15,1.2584837459210336E-7,0.30977711641033034,0.03230075037645453,0,0,0,0,0.002966395101142779,0.01290737985043096,7301.8131822848345,38975.46523391497,-95.29809879539616,-4.532443273878235,-95.20280069659877
2,3,0,4,15,1.0986968715016571E-7,0.27044540683657803,0.02819959614161929,0,0,0,0,0.00259273763284251,0.011268558618190833,6382.051338475493,34065.97975791773,-95.29809879543974,-4.532443273880308,-95.20280069664231
2,3,0,5,15,1.0032506202016965E-7,0.24695121027209346,0.02574983423758117,0,0,0,0,0.00236764986261406,0.010289633761337224,5827.99539117703,31108.55154488615,-95.29809879543998,-4.53244327388032,-95.20280069664257
2,3,0,6,15,9.331841843904487E-8,0.2297042823613378,0.023951480893533373,0,0,0,0,0.0022018991842706693,0.009571011765055738,5419.9983284680875,28930.753382132345,-95.29809879543987,-4.532443273880315,-95.20280069664246
2,3,0,7,15,8.808256689114245E-8,0.216816177928374,0.022607626160366472,0,0,0,0,0.002077824152912668,0.009034007413682255,5114.5863153437285,27300.531545119495,-95.29809879544003,-4.532443273880322,-95.2028006966426
2,3,0,8,15,8.407143683960582E-8,0.2069427385221109,0.02157811337609645,0,0,0,0,0.001982695592546778,0.008622614105087962,4880.4263493217295,26050.637390472115,-95.29809879544013,-4.532443273880326,-95.20280069664271
2,3,0,9,15,8.094398588171932E-8,0.19924448463056166,0.020775409224908795,0,0,0,0,0.0019085051039267474,0.008301853526273382,4697.8056702364665,25075.848560493523,-95.29809879543953,-4.532443273880298,-95.2028006966421
2,3,0,10,15,7.83904545384071E-8,0.1929589399919558,0.020120009592087873,0,0,0,0,0.0018479532985891175,0.008039955832998146,4548.756755526779,24280.258390162406,-95.29809879543971,-4.5324432738803075,-95.2028006966423
2,3,0,11,15,7.62283527854414E-8,0.18763690346514103,0.01956507585347276,0,0,0,0,0.0017967153602555942,0.007818204311047551,4422.634023793343,23607.04311839823,-95.2980987954398,-4.532443273880311,-95.20280069664237
2,3,0,12,15,7.434506074610433E-8,0.18300116002232525,0.019081702538197513,0,0,0,0,0.0017521122038577294,0.007625048334263567,4312.842878563908,23021.00224648666,-95.29809879544005,-4.532443273880323,-95.20280069664263
2,3,0,13,15,7.270066007479181E-8,0.17895345023001807,0.018659644043003593,0,0,0,0,0.0017131896495267934,0.007456393759584079,4217.034595913927,22509.59880513255,-95.29809879543961,-4.532443273880302,-95.2028006966422
2,3,0,14,15,7.121240556956297E-8,0.17529009589104672,0.01827766265130236,0,0,0,0,0.0016779748718442553,0.00730375399546027,4130.353045032672,22046.91184116165,-95.29809879543954,-4.532443273880299,-95.20280069664211
2,3,0,15,15,6.988600171958004E-8,0.17202513866633057,0.017937222500243405,0,0,0,0,0.0016466038826290095,0.007167714111097116,4053.1330204631413,21634.72841386256,-95.29809879543974,-4.532443273880308,-95.20280069664233
2,3,0,16,15,6.868276070925446E-8,0.1690633480851378,0.017628393819354916,0,0,0,0,0.0016181546540947392,0.007044306170214078,3983.104940974559,21260.934000150777,-95.29809879543976,-4.532443273880308,-95.20280069664233
2,3,0,17,15,6.760491149357592E-8,0.16641021074395052,0.017351748701196424,0,0,0,0,0.0015926803078355103,0.006933758780997946,3920.3995659373354,20926.226564650766,-95.2980987954399,-4.5324432738803155,-95.20280069664247
2,3,0,18,15,6.662440712125792E-8,0.16399668877301637,0.0171000885023586,0,0,0,0,0.0015695130235319882,0.006833195365542353,3863.373048512184,20621.83161618679,-95.2980987954373,-4.532443273880192,-95.20280069663987
2,3,0,19,15,6.57224939110905E-8,0.1617766197860024,0.016868599827536464,0,0,0,0,0.0015482061940217398,0.006740692491083432,3810.9260604050796,20341.88118325166,-95.29809879543721,-4.5324432738801885,-95.2028006966398
2,3,0,20,15,6.48990384777931E-8,0.15974967545361768,0.016657248441527054,0,0,0,0,0.0015287570635974745,0.006656236477234073,3763.051818413113,20086.3390586072,-95.29809879543718,-4.532443273880187,-95.20280069663976
2,3,0,21,15,6.412923090280234E-8,0.15785478589668553,0.016459666530769208,0,0,0,0,0.0015105755586079148,0.006577282745695239,3718.297849949712,19847.45226454937,-95.29809879543966,-4.532443273880304,-95.20280069664223
2,3,0,22,15,6.34216092234934E-8,0.15611296758527513,0.016278045502302135,0,0,0,0,0.0014938649191256223,0.006504706982719798,3677.164432621317,19627.891172391515,-95.29809879543961,-4.532443273880302,-95.2028006966422
2,3,0,23,15,6.275338857767262E-8,0.15446813533806392,0.016106537301683686,0,0,0,0,0.0014780842253922452,0.0064361723057526675,3638.3200866730695,19420.548637428725,-95.29809879543974,-4.532443273880308,-95.20280069664231
2,3,0,24,15,6.213424345045348E-8,0.1529441030033508,0.015947625021203917,0,0,0,0,0.0014634631527117353,0.0063726709584729525,3602.330160315459,19228.442363479484,-95.2980987954398,-4.532443273880311,-95.20280069664237
2,3,0,25,15,6.154628250216594E-8,0.15149683085770144,0.015796716597608503,0,0,0,0,0.001449577885259412,0.006312367952404226,3568.1514263754534,19046.0038344234,-95.2980987954372,-4.532443273880188,-95.20280069663977
2,3,0,26,15,6.099580791859524E-8,0.15014183179864796,0.015655429575268092,0,0,0,0,0.0014365777112448348,0.006255909658276999,3536.151359373223,18875.194548045893,-95.2980987954372,-4.532443273880188,-95.20280069663977
2,3,0,27,15,6.047396783023545E-8,0.14885731685498377,0.015521491997725526,0,0,0,0,0.0014242534215136563,0.006202388202290991,3505.8149887438562,18713.265705267917,-95.29809879543699,-4.532443273880177,-95.20280069663957
2,3,0,28,15,5.998021201586841E-8,0.14764193165131143,0.01539476264298826,0,0,0,0,0.0014125920112237156,0.006151747152137981,3477.110302929646,18560.046435468408,-95.29809879543959,-4.532443273880301,-95.20280069664216
2,3,0,29,15,5.950964023057791E-8,0.14648361418250166,0.015273983794472047,0,0,0,0,0.001401478015014443,0.006103483924270903,3449.753082713944,18414.01963927476,-95.2980987954396,-4.532443273880302,-95.20280069664219
2,3,0,30,15,5.90570929865129E-8,0.14536966431417575,0.015157831197257561,0,0,0,0,0.001390789760094358,0.0060570693464239945,3423.4438292227187,18273.58665787977,-95.29809879543967,-4.532443273880306,-95.20280069664224
2,3,0,31,15,5.862586862033631E-8,0.14430820093721103,0.01504715141570885,0,0,0,0,0.001380605028956726,0.006012841705717131,3398.3740048927934,18139.769475462428,-95.29809879543967,-4.532443273880306,-95.20280069664226
2,3,0,32,15,5.821596713204812E-8,0.1432992240516074,0.014941944449825897,0,0,0,0,0.0013709238216015435,0.0059708010021503055,3374.5436097241723,18012.56809202268,-95.2980987954397,-4.532443273880307,-95.20280069664227
2,3,0,33,15,5.7826125588537684E-8,0.14233962493404206,0.014841886150113122,0,0,0,0,0.001361716396049508,0.00593081770558508,3351.8794335175485,17891.59172769449,-95.29809879543974,-4.532443273880308,-95.20280069664231
2,3,0,34,15,5.744785053532536E-8,0.14140849685571857,0.014744796552356667,0,0,0,0,0.0013527827320895334,0.0058920207023216015,3329.8891243898433,17774.212316924357,-95.2980987954396,-4.532443273880302,-95.20280069664217
2,3,0,35,15,5.7087036610186546E-8,0.14052034953039583,0.01465218859801456,0,0,0,0,0.001344261647995729,0.005855014563766496,3308.9143850034666,17662.25379301588,-95.29809879543959,-4.532443273880301,-95.20280069664216
2,3,0,36,15,5.674368381312123E-8,0.1396751829580737,0.014564062287086729,0,0,0,0,0.001336153143768096,0.005819799289919735,3288.955215358419,17555.716155968996,-95.29809879543959,-4.532443273880301,-95.20280069664216
2,3,0,37,15,5.641779214412943E-8,0.13887299713875234,0.014480417619573242,0,0,0,0,0.0013284572194066343,0.0057863748807813475,3270.011615454703,17454.599405783745,-95.2980987954396,-4.532443273880302,-95.20280069664217
2,3,0,38,15,5.6100948003626264E-8,0.13809308190731048,0.014399095127138965,0,0,0,0,0.001320975643792483,0.00575387841280461,3251.5956372788296,17356.29898378943,-95.29809879543959,-4.532443273880301,-95.20280069664216
2,3,0,39,15,5.579444444371038E-8,0.13733862012528125,0.014320426689740156,0,0,0,0,0.0013137388822647223,0.0057224425052200475,3233.7822715878947,17261.215174076184,-95.29809879544223,-4.5324432738804274,-95.20280069664481
2,3,0,40,15,5.550087732233729E-8,0.1366160015247106,0.01424507857072839,0,0,0,0,0.001306808095307847,0.005692333396862946,3216.7220655668443,17170.151564249816,-95.29809879544237,-4.532443273880434,-95.20280069664496
2,3,0,41,15,5.522024663950702E-8,0.1359252261055986,0.014173050770103588,0,0,0,0,0.0013001832829218568,0.005663551087733276,3200.415019215684,17083.108154310252,-95.29809879544239,-4.532443273880434,-95.20280069664497
2,3,0,42,15,5.4950272299751176E-8,0.13526068138862934,0.014103758069385247,0,0,0,0,0.0012938106865294455,0.005635861724526228,3184.7288052229655,16999.37861031038,-95.29809879544241,-4.532443273880435,-95.20280069664499
2,3,0,43,15,5.4685907732844155E-8,0.1346099451873637,0.014035905195546238,0,0,0,0,0.0012875713214480205,0.005608747716140161,3169.370541523334,16917.399592505528,-95.29809879544254,-4.532443273880442,-95.20280069664513
2,3,0,44,15,5.4431291103513855E-8,0.13398320363841876,0.013970554266602176,0,0,0,0,0.0012815627545783989,0.005582633484934112,3154.5803900838564,16838.453032405585,-95.29809879543993,-4.532443273880317,-95.2028006966425
2,3,0,45,15,5.4186422411760307E-8,0.1333804567417946,0.013907705282553121,0,0,0,0,0.0012757849859205816,0.005557519030908112,3140.3583509045206,16762.538930010534,-95.29809879543986,-4.532443273880314,-95.20280069664243
2,3,0,46,15,5.395130165758352E-8,0.13280170449749126,0.013847358243399013,0,0,0,0,0.0012702380154745716,0.00553340435406213,3126.704423985332,16689.65728532037,-95.2980987954399,-4.5324432738803155,-95.20280069664247
2,3,0,47,15,5.372073945175587E-8,0.13223417316857275,0.013788181219612899,0,0,0,0,0.0012647993346911024,0.0055097572153572005,3113.3170532255626,16618.198458506384,-95.29809879543987,-4.532443273880315,-95.20280069664246
2,3,0,48,15,5.349714716133801E-8,0.13168379836077942,0.013730793122370516,0,0,0,0,0.0012595258699380737,0.005486824931699144,3100.3363634869766,16548.910405116327,-95.29809879543966,-4.532443273880304,-95.20280069664223
2,3,0,49,15,5.3281085131343625E-8,0.1311519593693395,0.013675337772078557,0,0,0,0,0.001254430849565046,0.005464664973722478,3087.794916493133,16481.966932435134,-95.29809879543954,-4.532443273880299,-95.20280069664213
2,3,0,50,15,5.3072553361772716E-8,0.13063865619425283,0.013621815168737023,0,0,0,0,0.0012495142735720213,0.005443277341427201,3075.69271224403,16417.36804046277,-95.29809879543954,-4.532443273880299,-95.20280069664211
2,3,0,51,15,5.28697864873992E-8,0.13013954337018538,0.013569772206601188,0,0,0,0,0.0012447343987688343,0.0054224809737577215,3063.926999431827,16354.565265423707,-95.2980987954395,-4.532443273880297,-95.20280069664209
2,3,0,52,15,5.267135289719124E-8,0.12965109697131208,0.013518841442621237,0,0,0,0,0.001240057373796766,0.005402129040471333,3052.4144525759575,16293.1138343157,-95.29809879544221,-4.532443273880427,-95.2028006966448
2,3,0,53,15,5.247888535740518E-8,0.1291773360691887,0.013469441949156573,0,0,0,0,0.0012355218064585096,0.005382389002882854,3041.2501051945655,16233.521015058359,-95.29809879544236,-4.532443273880433,-95.20280069664493
2,3,0,54,15,5.2292383868041034E-8,0.12871826066381525,0.013421573726207238,0,0,0,0,0.0012311276967540642,0.0053632608609923,3030.4339572876443,16175.786807651653,-95.29809879544241,-4.532443273880435,-95.20280069664499
2,3,0,55,15,5.211174220743596E-8,0.1282736092894357,0.013375209510493646,0,0,0,0,0.0012268725288755316,0.00534473372039315,3019.9598161672216,16119.878156895618,-95.29809879544241,-4.532443273880435,-95.20280069664499
2,3,0,56,15,5.1934056241028206E-8,0.12783623338784952,0.01332960391514974,0,0,0,0,0.0012226875198225592,0.005326509724493725,3009.658371744258,16064.891322948602,-95.29809879544241,-4.532443273880435,-95.20280069664499
2,3,0,57,15,5.1761203917610675E-8,0.12741075555004144,0.013285238942071646,0,0,0,0,0.001218617147889707,0.00530878148125172,2999.639107815237,16011.410706122862,-95.29809879544254,-4.532443273880442,-95.20280069664511
2,3,0,58,15,5.1593185237183354E-8,0.12699717577601147,0.013242114591259367,0,0,0,0,0.0012146614130769755,0.0052915489906671335,2989.902024380164,15959.436306418387,-95.29809879543983,-4.532443273880313,-95.20280069664241
2,3,0,59,15,5.1430000199746275E-8,0.12659549406575962,0.013200230862712934,0,0,0,0,0.0012108203153843673,0.0052748122527399785,2980.447121439037,15908.968123835208,-95.29809879543983,-4.532443273880313,-95.20280069664241
2,3,0,60,15,5.126961794615946E-8,0.1262007114378509,0.013159066507951003,0,0,0,0,0.0012070456690973525,0.005258362976577112,2971.1557893415793,15859.373046270128,-95.29809879543983,-4.532443273880313,-95.20280069664241
2,3,0,61,15,5.111178344746298E-8,0.12581220013578012,0.013118556070214237,0,0,0,0,0.0012033314232041139,0.0052421750056575005,2962.0131334576567,15810.571569478836,-95.29809879543983,-4.532443273880313,-95.20280069664241
2,3,0,62,15,5.095748701576525E-8,0.12543239782336532,0.013078953726994476,0,0,0,0,0.0011997010746058433,0.005226349909306884,2953.076991660182,15762.872419246172,-95.29809879543974,-4.532443273880308,-95.20280069664231
2,3,0,63,15,5.080672865106627E-8,0.12506130450060643,0.013040259478291719,0,0,0,0,0.0011961546233025394,0.005210887687525263,2944.3473639491576,15716.275595572071,-95.29809879543974,-4.532443273880308,-95.20280069664231
2,3,0,64,15,5.065950835336606E-8,0.12469892016750356,0.013002473324105982,0,0,0,0,0.0011926920692942051,0.005195788340312642,2935.8242503245838,15670.78109845658,-95.29809879543977,-4.53244327388031,-95.20280069664236
2,3,0,65,15,5.05158261226646E-8,0.12434524482405662,0.01296559526443728,0,0,0,0,0.0011893134125808386,0.0051810518676690285,2927.507650786452,15626.388927899632,-95.29809879543974,-4.532443273880308,-95.20280069664233
2,3,0,66,15,5.0375681958961914E-8,0.12400027847026567,0.012929625299285558,0,0,0,0,0.001186018653162442,0.0051666782695944016,2919.3975653347734,15583.099083901354,-95.29809879543974,-4.532443273880308,-95.20280069664233
2,3,0,67,15,5.023907586225797E-8,0.12366402110613063,0.012894563428650856,0,0,0,0,0.0011828077910390137,0.0051526675460887746,2911.4939939695423,15540.911566461602,-95.29809879543976,-4.532443273880308,-95.20280069664233
2,3,0,68,15,5.01060078325528E-8,0.1233364727316516,0.01286040965253318,0,0,0,0,0.0011796808262105544,0.005139019697152153,2903.7969366907605,15499.82637558045,-95.29809879543976,-4.532443273880308,-95.20280069664233
2,3,0,69,15,4.997416520295596E-8,0.12301194069260986,0.01282657039253967,0,0,0,0,0.001176582813783202,0.0051254975288587456,2896.171146056129,15459.12159029751,-95.29809879543976,-4.532443273880308,-95.20280069664233
2,3,0,70,15,4.9844665171926105E-8,0.1226931749849279,0.012793332393323578,0,0,0,0,0.001173540296425508,0.005112215624371996,2888.6819571273886,15419.145954734748,-95.29809879543977,-4.53244327388031,-95.20280069664236
2,3,0,71,15,4.971808791058513E-8,0.1223816037060106,0.0127608445639403,0,0,0,0,0.0011705670579819326,0.005099233487750437,2881.363298984716,15380.080574824604,-95.2980987954399,-4.5324432738803155,-95.20280069664248
2,3,0,72,15,4.959443341893305E-8,0.12207722685585802,0.012729106904389855,0,0,0,0,0.0011676630984524751,0.00508655111899408,2874.2151716280973,15341.925450567092,-95.29809879543993,-4.532443273880317,-95.20280069664251
2,3,0,73,15,4.9473701696969855E-8,0.12178004443447013,0.012698119414672237,0,0,0,0,0.0011648284178371372,0.00507416851810292,2867.2375750575443,15304.680581962146,-95.2980987954399,-4.5324432738803155,-95.20280069664248
2,3,0,74,15,4.935589274469557E-8,0.12149005644184697,0.012667882094787433,0,0,0,0,0.001162063016135919,0.0050620856850769535,2860.430509273052,15268.345969009812,-95.29809879543993,-4.532443273880317,-95.2028006966425
2,3,0,75,15,4.924100656211016E-8,0.12120726287798848,0.012638394944735457,0,0,0,0,0.001159366893348818,0.005050302619916184,2853.793974274626,15232.921611710115,-95.29809879543996,-4.532443273880318,-95.20280069664253
2,3,0,76,15,4.912904314921364E-8,0.1209316637428947,0.012609657964516307,0,0,0,0,0.0011567400494758393,0.005038819322620611,2847.327970062256,15198.407510063018,-95.29809879543996,-4.532443273880318,-95.20280069664253
2,3,0,77,15,4.902000250600603E-8,0.12066325903656563,0.012581671154129984,0,0,0,0,0.001154182484516976,0.005027635793190237,2841.0324966359494,15164.80366406855,-95.29809879543996,-4.532443273880318,-95.20280069664253
2,3,0,78,15,4.891054153357224E-8,0.12039381968536296,0.012553576460352593,0,0,0,0,0.0011516147797707872,0.005016409153556791,2834.712064014978,15131.066591408357,-95.29809879543997,-4.53244327388032,-95.20280069664256
2,3,0,79,15,4.8803087717536156E-8,0.1201293209710424,0.012525996931415257,0,0,0,0,0.0011490946026174245,0.005005388373793432,2828.5086210707045,15097.953983790294,-95.29809879543997,-4.53244327388032,-95.20280069664254
2,3,0,80,15,4.869783005443689E-8,0.1198702281106009,0.012498981075930438,0,0,0,0,0.0011466264428611364,0.0049945928379416995,2822.4332195041693,15065.524832752446,-95.29809879543726,-4.53244327388019,-95.20280069663983
2,3,0,81,15,4.859476854427445E-8,0.11961654110403849,0.012472528893898173,0,0,0,0,0.0011442103005019242,0.004984022546001606,2816.4858593153776,15033.779138294783,-95.29809879543728,-4.532443273880191,-95.20280069663986
2,3,0,82,15,4.849390318704883E-8,0.11936825995135518,0.012446640385318418,0,0,0,0,0.0011418461755397893,0.004973677497973136,2810.6665405043254,15002.716900417268,-95.29809879543714,-4.532443273880185,-95.20280069663973
2,3,0,83,15,4.8395233982760067E-8,0.119125384652551,0.01242131555019118,0,0,0,0,0.0011395340679747285,0.004963557693856291,2804.9752630710186,14972.33811911998,-95.29809879543716,-4.532443273880186,-95.20280069663974
2,3,0,84,15,4.8298760931408094E-8,0.11888791520762586,0.012396554388516475,0,0,0,0,0.0011372739778067467,0.00495366313365108,2799.41202701545,14942.642794402833,-95.29809879543716,-4.532443273880186,-95.20280069663974
2,3,0,85,15,4.8204484032992954E-8,0.1186558516165798,0.012372356900294304,0,0,0,0,0.0011350659050358384,0.004943993817357502,2793.9768323376256,14913.63092626588,-95.29809879543716,-4.532443273880186,-95.20280069663974
2,3,0,86,15,4.81121685186916E-8,0.11842861599345078,0.012348662828813564,0,0,0,0,0.001132904272407316,0.004934525666393798,2788.6559505656355,14885.229235159748,-95.29809879543716,-4.532443273880186,-95.20280069663974
2,3,0,87,15,4.801965380577847E-8,0.11820089004081415,0.012324917630215294,0,0,0,0,0.0011307377523216203,0.004925037085033929,2783.323038265677,14856.763327753768,-95.29809879543716,-4.532443273880186,-95.20280069663974
2,3,0,88,15,4.792881136989744E-8,0.11797728041592927,0.012301601644971221,0,0,0,0,0.0011286108042439223,0.004915720017330397,2778.0875328854954,14828.817356960873,-95.29809879543716,-4.532443273880186,-95.20280069663974
2,3,0,89,15,4.783964121104852E-8,0.1177577871187961,0.012278714873081286,0,0,0,0,0.0011265234281742193,0.0049065744632831795,2772.9494344250866,14801.391322781057,-95.29809879543706,-4.532443273880181,-95.20280069663966
2,3,0,90,15,4.775214332923171E-8,0.11754241014941469,0.01225625731454552,0,0,0,0,0.001124475624112512,0.004897600422892288,2767.9087428844537,14774.485225214305,-95.29809879543706,-4.532443273880181,-95.20280069663964
2,3,0,91,15,4.766631772444699E-8,0.11733114950778498,0.012234228969363896,0,0,0,0,0.0011224673920588043,0.004888797896157712,2762.9654582636012,14748.099064260625,-95.2980987954397,-4.532443273880307,-95.20280069664227
2,3,0,92,15,4.7582164396694376E-8,0.11712400519390702,0.01221262983753646,0,0,0,0,0.0011204987320130922,0.004880166883079468,2758.1195805625175,14722.232839920003,-95.29809879543976,-4.532443273880308,-95.20280069664233
2,3,0,93,15,4.749968334597387E-8,0.1169209772077808,0.01219145991906317,0,0,0,0,0.0011185696439753759,0.00487170738365754,2753.3711097812156,14696.886552192462,-95.29809879543976,-4.532443273880308,-95.20280069664233
2,3,0,94,15,4.741887457228547E-8,0.11672206554940633,0.012170719213944031,0,0,0,0,0.001116680127945657,0.004863419397891933,2748.720045919687,14672.060201077991,-95.29809879543976,-4.532443273880308,-95.20280069664233
2,3,0,95,15,4.733929834187978E-8,0.11652618780946905,0.012150294858344969,0,0,0,0,0.0011148197412657866,0.004855257825394549,2744.1406842635197,14647.616580491174,-95.29809879543976,-4.532443273880308,-95.20280069664233
2,3,0,96,15,4.7259906738001646E-8,0.11633076452969869,0.012129917889733588,0,0,0,0,0.00111296359833975,0.00484711518873744,2739.5717686526755,14623.22871858598,-95.29809879543977,-4.53244327388031,-95.20280069664236
2,3,0,97,15,4.718181532850586E-8,0.11613854169226888,0.012109874634245834,0,0,0,0,0.0011111381913205003,0.0048391059038445355,2735.0785098042325,14599.244695760066,-95.29809879543986,-4.532443273880314,-95.20280069664243
2,3,0,98,15,4.710502411339241E-8,0.11594951929717963,0.012090165091881665,0,0,0,0,0.0011093435202080423,0.004831229970715812,2730.6609077181924,14575.66451201346,-95.29809879543983,-4.532443273880313,-95.20280069664241
2,3,0,99,15,4.7029533092661326E-8,0.11576369734443097,0.012070789262641109,0,0,0,0,0.0011075795850023704,0.004823487389351287,2726.318962394558,14552.48816734615,-95.29809879543981,-4.532443273880312,-95.2028006966424
2,3,0,100,15,4.695534226631257E-8,0.11558107583402284,0.012051747146524162,0,0,0,0,0.0011058463857034862,0.0048158781597509555,2722.0526738333187,14529.715661758113,-95.29809879543987,-4.532443273880315,-95.20280069664244
2,3,0,101,15,4.688245163434616E-8,0.11540165476595529,0.012033038743530788,0,0,0,0,0.0011041439223113932,0.004808402281914802,2717.8620420344846,14507.346995249382,-95.2980987954399,-4.5324432738803155,-95.20280069664247
